"","IMG_genome_ID","genome_name","fucO","pduC","pduD","pduE","pduL","pduP","pduW","n_genes_present","propanediol_dehydratase_any","propanediol_dehydratase_all"
"303","2548877057","Salmonella enterica enterica sv. Typhi ST0208",1,1,1,1,1,1,1,7,1,1
"304","2551306053","Salmonella enterica enterica sv. Typhi CR0063",1,1,0,1,0,0,1,4,1,0
"305","2551306129","Yersinia massiliensis CCUG 53443",1,0,1,1,1,1,1,6,1,0
"306","2551306329","Klebsiella pneumoniae pneumoniae KpQ3",1,1,1,1,1,1,1,7,1,1
"307","2551306378","Dickeya solani MK10",1,0,0,0,0,0,0,1,0,0
"308","2551306454","Klebsiella pneumoniae pneumoniae Ecl8",1,1,1,1,1,1,1,7,1,1
"309","2551306530","Klebsiella pneumoniae pneumoniae ST258-490",1,1,1,1,1,1,1,7,1,1
"310","2554235099","Salmonella enterica enterica sv. Tennessee CDC07-0191",1,1,1,1,1,1,1,7,1,1
"311","2554235108","Enterococcus raffinosus cftri2200",1,1,1,1,1,1,0,6,1,1
"312","2554235122","Escherichia coli K-12 subMG1655",1,0,0,0,0,0,0,1,0,0
"313","2554235142","Salmonella enterica enterica sv. Bareilly 07-0873",1,0,1,1,1,1,1,6,1,0
"314","2554235179","Escherichia coli 112469215-isolate1",1,1,1,1,1,1,0,6,1,1
"315","2554235186","Escherichia coli MC21",1,1,1,1,1,1,0,6,1,1
"316","2554235325","Salmonella enterica enterica sv. Newport USMARC-S3124.1",1,1,1,1,1,1,1,7,1,1
"317","2558860117","Bifidobacterium ruminantium DSM 6489",1,0,0,0,0,0,0,1,0,0
"318","2558860227","Escherichia coli O145:H28 RM13516",1,0,0,0,0,0,0,1,0,0
"319","2558860279","Faecalitalea cylindroides ATCC 27803",1,0,0,0,0,0,0,1,0,0
"320","2558860360","Mediterraneibacter lactaris CC59_002D",1,0,0,0,0,0,0,1,0,0
"321","2558860436","Salmonella enterica enterica sv. Typhimurium 36618",1,1,1,1,1,1,1,7,1,1
"322","2558860437","Salmonella enterica enterica sv. Berta ATCC 8392",1,1,1,1,1,1,1,7,1,1
"323","2558860448","Salmonella enterica enterica sv. Agona 432613",1,1,1,1,1,1,1,7,1,1
"324","2558860453","Salmonella enterica enterica sv. Agona 409753-6",1,1,1,1,1,1,1,7,1,1
"325","2558860455","Salmonella enterica enterica sv. Agona 557928",1,1,1,1,1,1,1,7,1,1
"326","2558860460","Salmonella enterica enterica sv. Agona 460004 1-1",1,1,1,1,1,1,1,7,1,1
"327","2558860468","Salmonella enterica enterica sv. Agona 419639 2-1",1,1,1,1,1,1,1,7,1,1
"328","2558860762","Enterococcus faecium E0164",1,0,0,0,0,0,0,1,0,0
"329","2558860786","Enterococcus faecium E1626",1,0,0,0,0,0,0,1,0,0
"330","2558860797","Enterococcus faecium E1972",1,0,0,0,0,0,0,1,0,0
"331","2558860801","Enterococcus faecium E3083",1,0,0,0,0,0,0,1,0,0
"332","2558860833","Enterococcus faecium H17494",1,0,0,0,0,0,0,1,0,0
"333","2558860849","Enterococcus faecium UAA723",1,0,0,0,0,0,0,1,0,0
"334","2558860862","Enterococcus faecium VRE 84",1,0,0,0,0,0,0,1,0,0
"335","2558860863","Enterococcus faecium UAA910",1,0,0,0,0,0,0,1,0,0
"336","2558860875","Enterococcus faecium HM1072",1,0,0,0,0,0,0,1,0,0
"337","2558860883","Enterococcus faecium UAA1023",1,0,0,0,0,0,0,1,0,0
"338","2558860885","Enterococcus faecium UAA1025",1,0,0,0,0,0,0,1,0,0
"339","2558860892","Enterococcus faecium UAA430",1,0,0,0,0,0,0,1,0,0
"340","2558860906","Enterococcus mundtii ATCC 882",1,0,0,0,0,0,0,1,0,0
"341","2558860911","Enterococcus raffinosus ATCC 49464",1,1,1,1,1,1,0,6,1,1
"342","2558860926","Fusobacterium sp. CM22",1,0,1,1,0,1,0,4,1,0
"343","2561511244","Klebsiella pneumoniae rhinoscleromatis SB3432",1,1,1,1,1,1,1,7,1,1
"344","2562617078","Subdoligranulum variabile DSM 15176",1,0,0,0,0,0,0,1,0,0
"345","2562617095","Fusobacterium ulcerans 12-1B",1,1,1,1,0,1,0,5,1,1
"346","2562617099","Oribacterium parvum ACB1",1,0,0,0,0,0,0,1,0,0
"347","2562617122","Salmonella enterica enterica sv. Typhimurium STm8",1,1,1,1,1,1,1,7,1,1
"348","2562617143","Bifidobacterium angulatum DSM 20098",1,0,0,0,0,0,0,1,0,0
"349","2562617151","Escherichia sp. 4_1_40B",1,0,0,0,0,0,0,1,0,0
"350","2563366502","Bifidobacterium merycicum DSM 6492",1,0,0,0,0,0,0,1,0,0
"351","2563366764","Klebsiella pneumoniae 1162281",1,1,1,1,1,1,1,7,1,1
"352","2563366802","Escherichia coli KTE103",1,0,0,0,0,0,0,1,0,0
"353","2563366805","Escherichia coli KTE100",1,0,0,0,0,0,0,1,0,0
"354","2563366838","Escherichia coli KTE120",1,0,0,0,0,0,0,1,0,0
"355","2563366843","Escherichia coli KTE147",1,0,0,0,0,0,0,1,0,0
"356","2563366849","Escherichia coli KTE155",1,0,0,0,0,0,0,1,0,0
"357","2563366851","Escherichia coli KTE158",1,1,1,1,1,1,0,6,1,1
"358","2563366853","Escherichia coli KTE16",1,0,0,0,0,0,0,1,0,0
"359","2563366861","Escherichia coli KTE171",1,0,0,0,0,0,0,1,0,0
"360","2563366862","Escherichia coli KTE173",1,0,0,0,0,0,0,1,0,0
"361","2563366890","Escherichia coli KTE2",1,1,1,1,1,1,0,6,1,1
"362","2563366891","Escherichia coli KTE20",1,0,0,0,0,0,0,1,0,0
"363","2563366898","Escherichia coli KTE206",1,0,0,0,0,0,0,1,0,0
"364","2563366908","Escherichia coli KTE208",1,0,0,0,0,1,0,2,0,0
"365","2563366910","Escherichia coli KTE220",1,0,0,0,0,0,0,1,0,0
"366","2563366912","Escherichia coli KTE222",1,0,0,0,0,0,0,1,0,0
"367","2563366923","Escherichia coli KTE233",1,0,0,0,0,0,0,1,0,0
"368","2563366924","Escherichia coli KTE234",1,1,1,1,1,1,0,6,1,1
"369","2563366925","Escherichia coli KTE235",1,1,1,1,1,1,0,6,1,1
"370","2563366934","Escherichia coli KTE29",1,0,0,0,0,0,0,1,0,0
"371","2563366941","Escherichia coli KTE35",1,0,0,0,0,0,0,1,0,0
"372","2563366956","Escherichia coli KTE69",1,0,0,0,0,1,0,2,0,0
"373","2563366971","Escherichia coli KTE47",1,1,1,1,1,1,0,6,1,1
"374","2563366973","Escherichia coli KTE49",1,0,0,0,0,0,0,1,0,0
"375","2563366995","Escherichia coli KTE8",1,0,0,0,0,0,0,1,0,0
"376","2563367008","Salmonella enterica indica sv. 6,14,25:z10:1,(2),7 1121",1,1,1,1,1,1,1,7,1,1
"377","2563367060","Salmonella enterica enterica sv. Cubana IA8590",1,1,1,1,1,1,1,7,1,1
"378","2565956602","Escherichia coli 908573",1,0,0,0,0,0,0,1,0,0
"379","2565956614","Escherichia coli 113290",1,0,0,0,0,0,0,1,0,0
"380","2565956617","Escherichia coli 907357",1,1,1,1,1,1,0,6,1,1
"381","2565956619","Escherichia coli 907446",1,0,0,0,0,0,0,1,0,0
"382","2565956718","Escherichia coli HVH 136 (4-5970458)",1,0,0,0,0,0,0,1,0,0
"383","2565956723","Escherichia coli HVH 214 (4-3062198)",1,0,0,0,0,1,0,2,0,0
"384","2565956730","Escherichia coli UMEA 3426-1",1,0,0,0,0,0,0,1,0,0
"385","2565956773","Salmonella enterica enterica sv. Gaminara ATCC BAA-711",1,1,1,1,1,1,1,7,1,1
"386","2565956809","Enterococcus faecium E525",1,0,0,0,0,0,0,1,0,0
"387","2568526349","Escherichia coli BIDMC 20B",1,0,0,0,0,1,0,2,0,0
"388","2568526390","Mannheimia haemolytica MhBrain2012",1,0,0,0,0,0,0,1,0,0
"389","2568526430","Bifidobacterium breve 2L",1,0,0,0,0,0,0,1,0,0
"390","2568526704","Bacteroides fragilis 3986T(B)10",1,0,0,0,0,0,0,1,0,0
"391","2568526730","Salmonella enterica enterica sv. Muenster CFSAN004344",1,1,1,1,1,1,1,7,1,1
"392","2571042049","Bacteroides fragilis 20793-3",1,0,0,0,0,0,0,1,0,0
"393","2571042056","Escherichia coli 148",1,0,0,0,0,0,0,1,0,0
"394","2571042269","Bacteroides fragilis 34-F-2 #13",1,0,0,0,0,0,0,1,0,0
"395","2571042375","Bacteroides fragilis 3397 N2",1,0,0,0,0,0,0,1,0,0
"396","2571042390","Escherichia coli O6:H16:CFA/II B2C",1,0,0,0,0,0,0,1,0,0
"397","2571042415","Salmonella enterica enterica sv. Agona SA-1",1,1,1,1,1,1,1,7,1,1
"398","2571042457","Listeria fleischmannii FSL S10-1203",1,0,0,0,0,0,0,1,0,0
"399","2571042542","Klebsiella pneumoniae BWH 36",1,1,1,1,1,1,1,7,1,1
"400","2571042634","Bacteroides fragilis 3988T(B)14",1,0,0,0,0,0,0,1,0,0
"401","2571042732","Escherichia coli MP1",1,1,1,1,1,1,0,6,1,1
"402","2571042870","Escherichia coli 1A",1,0,0,0,0,0,0,1,0,0
"403","2574180219","Bacteroides fragilis 1007-1-F #10",1,0,0,0,0,0,0,1,0,0
"404","2574180329","Salmonella enterica enterica sv. Muenchen ATCC 8388",1,1,1,1,1,1,1,7,1,1
"405","2574180406","Salmonella enterica enterica sv. Cerro CFSAN001670",1,1,1,1,1,1,1,7,1,1
"406","2576861137","Salmonella enterica enterica sv. Typhimurium 95799",1,1,1,1,1,1,1,7,1,1
"407","2576861249","Salmonella enterica enterica sv. Kentucky 5349",1,1,1,1,1,1,1,7,1,1
"408","2576861300","Bacteroides fragilis S6L8",1,0,0,0,0,0,0,1,0,0
"409","2576861523","Mannheimia haemolytica MhSwine2000",1,0,0,0,0,0,0,1,0,0
"410","2576861535","Bacteroides fragilis 3976T7",1,0,0,0,0,0,0,1,0,0
"411","2576861543","Bacteroides fragilis A7 (UDC12-2)",1,0,0,0,0,0,0,1,0,0
"412","2576861786","Pantoea agglomerans RIT273",1,0,0,0,0,0,0,1,0,0
"413","2579778538","Escherichia coli BIDMC 79",1,0,0,0,0,0,0,1,0,0
"414","2579778564","Salmonella enterica enterica sv. Muenchen baa1594",1,1,1,1,0,1,1,6,1,1
"415","2579778581","Salmonella enterica enterica sv. Muenchen baa1674",1,1,1,1,1,1,1,7,1,1
"416","2579778588","Klebsiella oxytoca HKOPL1",1,1,1,1,1,1,1,7,1,1
"417","2579778608","Pectobacterium wasabiae Pw1002",1,0,0,0,0,1,0,2,0,0
"418","2579778613","Escherichia coli 27A",1,0,0,0,0,0,0,1,0,0
"419","2579778631","Escherichia coli S7438",1,1,1,1,1,1,0,6,1,1
"420","2579778642","Salmonella enterica enterica sv. Cerro CFSAN001681",1,1,1,1,1,1,1,7,1,1
"421","2579778668","Salmonella enterica enterica sv. Newport RI_10P069",1,1,1,1,1,1,1,7,1,1
"422","2579778717","Salmonella enterica enterica sv. Typhimurium CDC_2009K1283",1,1,1,1,1,1,1,7,1,1
"423","2579778797","Escherichia coli 1-250-04_S4_C1",1,0,0,0,0,0,0,1,0,0
"424","2579778941","Escherichia coli LR09",1,0,0,0,0,1,0,2,0,0
"425","2579778962","Salmonella enterica enterica sv. Typhimurium 138736",1,1,1,1,1,1,1,7,1,1
"426","2579778993","Escherichia coli 1-182-04_S3_C2",1,0,0,0,0,0,0,1,0,0
"427","2579779007","Escherichia coli O174:H46 I-151",1,0,0,0,0,0,0,1,0,0
"428","2579779009","Escherichia coli BIDMC 59",1,0,0,0,0,0,0,1,0,0
"429","2579779018","Salmonella enterica enterica sv. Heidelberg N4496",1,1,1,1,1,1,1,7,1,1
"430","2579779105","Escherichia coli 1-182-04_S1_C3",1,0,0,0,0,0,0,1,0,0
"431","2579779108","Salmonella enterica enterica sv. Paratyphi B SARA61",1,1,1,1,1,1,1,7,1,1
"432","2579779114","Escherichia coli BIDMC 2B",1,0,0,0,0,0,0,1,0,0
"433","2579779146","Salmonella enterica enterica sv. Agona 0292",1,1,1,1,1,1,1,7,1,1
"434","2579779149","Escherichia coli 681",1,0,0,0,0,0,0,1,0,0
"435","2582580752","Escherichia coli O145:H28 RM12581",1,0,0,0,0,0,0,1,0,0
"436","2582580898","Salmonella enterica enterica sv. Meleagridis 0047",1,1,1,1,1,1,1,7,1,1
"437","2582580919","Salmonella enterica enterica sv. Newport WA_14881",1,1,1,1,1,1,1,7,1,1
"438","2582580926","Klebsiella oxytoca H1g",1,1,1,1,1,1,1,7,1,1
"439","2582580934","Escherichia coli FAH1",1,0,0,0,0,0,0,1,0,0
"440","2582580945","Escherichia coli 2-052-05_S1_C1",1,0,0,0,0,0,0,1,0,0
"441","2585427624","Klebsiella oxytoca KONIH1",1,1,1,1,1,1,1,7,1,1
"442","2585427727","Escherichia coli 5-366-08_S1_C1",1,0,0,0,0,0,0,1,0,0
"443","2585427730","Escherichia coli 6-319-05_S1_C1",1,0,0,0,0,0,0,1,0,0
"444","2585427731","Escherichia coli 6-537-08_S1_C1",1,0,0,0,0,0,0,1,0,0
"445","2585427732","Escherichia coli 2-460-02_S1_C2",1,0,0,0,0,0,0,1,0,0
"446","2585427741","Escherichia coli 4-203-08_S1_C3",1,0,0,0,0,0,0,1,0,0
"447","2585427743","Escherichia coli 6-319-05_S1_C3",1,0,0,0,0,0,0,1,0,0
"448","2585427755","Escherichia coli 2-052-05_S3_C2",1,0,0,0,0,0,0,1,0,0
"449","2585427762","Escherichia coli 4-203-08_S3_C2",1,0,0,0,0,0,0,1,0,0
"450","2585427771","Escherichia coli 6-175-07_S3_C3",1,0,0,0,0,0,0,1,0,0
"451","2585427772","Escherichia coli 6-319-05_S3_C3",1,0,0,0,0,0,0,1,0,0
"452","2585427773","Escherichia coli 6-537-08_S3_C3",1,1,1,1,1,1,0,6,1,1
"453","2585427775","Escherichia coli 2-474-04_S4_C1",1,0,0,0,0,0,0,1,0,0
"454","2585427781","Escherichia coli 6-537-08_S4_C1",1,0,0,0,0,0,0,1,0,0
"455","2585427788","Escherichia coli 6-537-08_S4_C2",1,0,0,0,0,0,0,1,0,0
"456","2585427806","Clostridiales bacterium VE202-01",1,0,0,0,0,0,0,1,0,0
"457","2585427966","Escherichia coli UCD_JA17_pb",1,0,0,0,0,0,0,1,0,0
"458","2588253766","Enterococcus faecium T110",1,0,0,0,0,0,0,1,0,0
"459","2588253823","Salmonella enterica enterica sv. Heidelberg N18413",1,1,1,1,1,1,1,7,1,1
"460","2588253825","Salmonella enterica enterica sv. Heidelberg 32507",1,1,1,1,1,1,1,7,1,1
"461","2588253829","Salmonella enterica enterica sv. Typhimurium LT2-4",1,1,1,1,1,1,1,7,1,1
"462","2588253902","Lachnospiraceae bacterium COE1",1,0,0,0,0,0,0,1,0,0
"463","2588254042","Klebsiella pneumoniae BIDMC 12A",1,1,1,1,1,1,1,7,1,1
"464","2588254044","Klebsiella pneumoniae BIDMC 1",1,1,1,1,1,1,1,7,1,1
"465","2588254047","Klebsiella pneumoniae BIDMC 24",1,1,1,1,1,1,1,7,1,1
"466","2588254049","Klebsiella pneumoniae BIDMC 40",1,1,1,1,1,1,0,6,1,1
"467","2588254052","Klebsiella pneumoniae BWH 28",1,1,1,1,1,1,1,7,1,1
"468","2588254055","Klebsiella pneumoniae MGH 17",1,1,1,1,1,1,1,7,1,1
"469","2588254056","Klebsiella pneumoniae MGH 19",1,1,1,1,1,1,1,7,1,1
"470","2588254057","Klebsiella pneumoniae BWH 22",1,1,1,1,1,1,1,7,1,1
"471","2588254061","Klebsiella pneumoniae MGH 32",1,1,1,1,1,1,1,7,1,1
"472","2588254063","Klebsiella pneumoniae MGH 47",1,1,1,1,1,1,1,7,1,1
"473","2588254088","Bifidobacterium longum longum 1-5B",1,0,0,0,0,0,0,1,0,0
"474","2590828687","Klebsiella pneumoniae pneumoniae KPB-1",1,1,1,1,1,1,1,7,1,1
"475","2590828688","Klebsiella pneumoniae pneumoniae KPB-2",1,1,1,1,1,1,1,7,1,1
"476","2590828841","Oscillospiraceae sp. Ne3",1,0,0,0,0,0,0,1,0,0
"477","2593339147","Lachnoclostridium clostidiforme ATCC 25537",1,0,0,0,0,1,0,2,0,0
"478","2593339149","Ruminococcus sp. YE71",1,0,0,0,0,0,0,1,0,0
"479","2593339224","Butyrivibrio sp. INlla14",1,0,0,0,0,0,0,1,0,0
"480","2593339260","Bacteroides sp. AR29",1,0,0,0,0,0,0,1,0,0
"481","2595698190","Melissococcus plutonius 21.1",1,0,0,0,0,0,0,1,0,0
"482","2597489925","Klebsiella pneumoniae 361_1301",1,1,1,1,1,1,1,7,1,1
"483","2597490265","Bifidobacterium scardovii LMG 21589",1,0,0,0,0,0,0,1,0,0
"484","2597490297","Ruminococcus callidus ATCC 27760",1,0,0,0,0,0,0,1,0,0
"485","2597490324","Bifidobacterium adolescentis 22L",1,0,0,0,0,0,0,1,0,0
"486","2600254932","Escherichia coli K-12 MG1655",1,0,0,0,0,0,0,1,0,0
"487","2600254974","Bifidobacterium longum suis LMG 21814",1,0,0,0,0,0,0,1,0,0
"488","2600254984","Bifidobacterium thermacidophilum thermacidophilum LMG 21395",1,0,0,0,0,0,0,1,0,0
"489","2600255120","Shigella flexneri II:(3)4,7(8)",1,0,0,0,0,0,0,1,0,0
"490","2600255165","Salmonella enterica enterica sv. Bareilly CFSAN000198",1,1,1,1,1,1,1,7,1,1
"491","2600255177","Salmonella enterica enterica sv. Bareilly CFSAN000182",1,1,1,1,1,1,1,7,1,1
"492","2600255180","Salmonella enterica enterica sv. Bareilly CFSAN000207",1,1,1,1,1,1,1,7,1,1
"493","2600255185","Salmonella enterica enterica sv. Bareilly CFSAN000236",1,0,1,1,1,1,1,6,1,0
"494","2600255195","Salmonella enterica enterica sv. Bareilly CFSAN000213",1,1,1,1,1,1,1,7,1,1
"495","2600255221","Salmonella enterica enterica sv. Bareilly CFSAN000958",1,1,1,1,1,1,1,7,1,1
"496","2600255301","Klebsiella sp. NFIX33",1,1,1,1,1,1,1,7,1,1
"497","2602041562","Salmonella enterica enterica sv. Bareilly CFSAN000954",1,1,1,1,1,1,1,7,1,1
"498","2602041568","Shigella sonnei 1DT-1-",1,0,0,0,0,0,0,1,0,0
"499","2602041579","Morganella morganii morganii GM1DA1",1,0,0,0,0,0,0,1,0,0
"500","2602041585","Serratia fonticola LMG 7882",1,0,0,0,0,0,0,1,0,0
"501","2602042105","Klebsiella sp. NFIX25",1,1,1,1,1,1,1,7,1,1
"502","2606217101","Escherichia coli 2-460-02_S1_C3",1,0,0,0,0,0,0,1,0,0
"503","2606217110","Escherichia coli 3-267-03_S4_C2",1,0,0,0,0,0,0,1,0,0
"504","2606217111","Escherichia coli 2-427-07_S4_C3",1,0,0,0,0,0,0,1,0,0
"505","2606217173","Escherichia coli 1-176-05_S1_C1",1,0,0,0,0,0,0,1,0,0
"506","2606217762","Butyrivibrio sp. OB235",1,0,0,0,0,0,0,1,0,0
"507","2608642274","Clostridium saccharoperbutylacetonicum N1-4(HMT)",1,0,0,0,0,1,0,2,0,0
"508","2609459792","Escherichia coli 2-427-07_S1_C3",1,0,0,0,0,0,0,1,0,0
"509","2609459821","Escherichia coli 6-175-07_S1_C2",1,0,0,0,0,0,0,1,0,0
"510","2609459831","Escherichia coli 4-203-08_S1_C1",1,0,0,0,0,0,0,1,0,0
"511","2609459845","Escherichia coli 2-474-04_S3_C1",1,0,0,0,0,0,0,1,0,0
"512","2609459852","Escherichia coli 5-366-08_S1_C3",1,0,0,0,0,0,0,1,0,0
"513","2609459860","Escherichia coli 2-177-06_S4_C2",1,0,0,0,0,0,0,1,0,0
"514","2609459876","Klebsiella pneumoniae CHS 71",1,1,1,1,1,1,1,7,1,1
"515","2609459889","Klebsiella pneumoniae CHS 70",1,1,1,1,1,1,1,7,1,1
"516","2609459890","Klebsiella pneumoniae BWH 48",1,1,1,1,1,1,1,7,1,1
"517","2609459909","Klebsiella pneumoniae CHS 31",1,1,1,1,1,1,1,7,1,1
"518","2609459930","Klebsiella pneumoniae CHS 59",1,1,1,1,1,1,1,7,1,1
"519","2609459938","Klebsiella pneumoniae BIDMC 55",1,1,1,1,1,1,1,7,1,1
"520","2609459940","Klebsiella pneumoniae MGH-67",1,1,1,1,1,1,1,7,1,1
"521","2609459952","Klebsiella pneumoniae CHS 18",1,1,1,1,1,1,1,7,1,1
"522","2609459968","Klebsiella pneumoniae CHS 41",1,1,1,1,1,1,1,7,1,1
"523","2609460031","Salmonella enterica enterica sv. Heidelberg SARA37",1,1,1,1,1,1,1,7,1,1
"524","2609460173","Klebsiella pneumoniae Top52 #1721",1,1,1,1,1,1,1,7,1,1
"525","2609460174","Klebsiella pneumoniae IA565",1,1,1,1,1,1,1,7,1,1
"526","2609460178","Klebsiella pneumoniae CHS 29",1,1,1,1,1,1,1,7,1,1
"527","2609460249","Citrobacter sp. S-77",1,1,1,1,1,1,1,7,1,1
"528","2609460318","Bacteroides fragilis DCMOUH0085B",1,0,0,0,0,0,0,1,0,0
"529","2609460322","Pantoea agglomerans MP2",1,0,0,0,0,0,0,1,0,0
"530","2617270949","Escherichia coli 1-392-07_S3_C2",1,0,0,0,0,0,0,1,0,0
"531","2617270956","Escherichia coli 8-415-05_S4_C3",1,0,0,0,0,0,0,1,0,0
"532","2617270966","Escherichia coli 1-392-07_S3_C1",1,0,0,0,0,0,0,1,0,0
"533","2617270967","Escherichia coli 3-073-06_S3_C1",1,0,0,0,0,0,0,1,0,0
"534","2617270986","Escherichia coli 2-316-03_S1_C1",1,1,1,1,1,1,0,6,1,1
"535","2617270988","Escherichia coli 3-073-06_S1_C1",1,1,1,1,1,1,0,6,1,1
"536","2617271002","Klebsiella pneumoniae CHS 28",1,1,1,1,1,1,1,7,1,1
"537","2617271017","Yersinia frederiksenii ATCC 33641",1,0,1,1,1,1,1,6,1,0
"538","2617271131","Klebsiella pneumoniae pneumoniae BJ1-GA",1,1,1,1,1,1,1,7,1,1
"539","2617271208","bacterium LF-3",1,0,0,0,0,0,0,1,0,0
"540","2617271300","Klebsiella variicola BZ19",1,1,1,1,1,1,1,7,1,1
"541","2619619076","Salmonella enterica enterica sv. Anatum ATCC BAA-1592",1,1,1,1,1,1,1,7,1,1
"542","2619619078","Salmonella enterica enterica sv. Abony 0014",1,1,1,1,1,1,1,7,1,1
"543","2619619130","Escherichia coli 2-427-07_S3_C1",1,0,0,0,0,0,0,1,0,0
"544","2619619248","Pectobacterium brasiliense CFIA1009",1,0,0,0,0,0,0,1,0,0
"545","2623620459","Prevotella bryantii FB3001",1,0,0,0,0,0,0,1,0,0
"546","2623620476","Lachnoclostridium citroniae NLAE-zl-G70",1,0,0,0,0,1,0,2,0,0
"547","2623620491","Escherichia coli UVM2",1,0,0,0,0,0,0,1,0,0
"548","2623620503","Escherichia coli MPEC4839",1,0,0,0,0,0,0,1,0,0
"549","2623620522","Phocaeicola vulgatus NLAE-zl-G202",1,0,0,0,0,0,0,1,0,0
"550","2627853725","Pectobacterium brasiliense YC D49",1,0,0,0,0,0,0,1,0,0
"551","2627853816","Salmonella enterica enterica sv. Pullorum",1,1,1,1,1,1,1,7,1,1
"552","2627853836","Dickeya undicola 2B12",1,0,0,0,0,0,0,1,0,0
"553","2627853844","Escherichia coli ER2796",1,0,0,0,0,0,0,1,0,0
"554","2627853873","Actinobacillus pleuropneumoniae sv. 8 518",1,0,0,0,0,0,0,1,0,0
"555","2627853923","Pectobacterium carotovorum carotovorum YC D16",1,0,0,0,0,0,0,1,0,0
"556","2627854078","Escherichia coli K-12 GM4792 Lac+",1,0,0,0,0,0,0,1,0,0
"557","2630968312","Salmonella enterica enterica sv. Typhimurium S15",1,1,1,1,1,1,1,7,1,1
"558","2630968397","Shigella sonnei SS_09-4962",1,1,1,1,1,1,0,6,1,1
"559","2630968414","Escherichia coli C1-057",1,0,0,0,0,0,0,1,0,0
"560","2630968623","Klebsiella pneumoniae MRSN 3562",1,1,1,1,1,1,1,7,1,1
"561","2630968665","Salmonella enterica enterica sv. Bareilly CFSAN001591",1,1,1,1,1,1,1,7,1,1
"562","2630968705","Escherichia coli EC2_3",1,0,0,0,0,0,0,1,0,0
"563","2630968800","Shigella flexneri G1663",1,0,0,0,0,0,0,1,0,0
"564","2630968817","Salmonella enterica enterica sv. Agona 15.H.03",1,1,1,1,1,1,1,7,1,1
"565","2630968911","Escherichia coli G4/9",1,0,0,0,0,0,0,1,0,0
"566","2630968961","Salmonella enterica enterica sv. Heidelberg 579083-10",1,1,1,1,1,1,1,7,1,1
"567","2630968984","Pectobacterium carotovorum carotovorum ICMP 5702",1,0,0,0,0,0,0,1,0,0
"568","2634166407","Salmonella enterica Sal25",1,1,1,1,1,1,1,7,1,1
"569","2636415662","Salmonella enterica enterica sv. Agona 45.E.09",1,1,1,1,1,1,1,7,1,1
"570","2636415693","Pectobacterium brasiliense YC T3",1,0,0,0,0,0,0,1,0,0
"571","2636415722","Salmonella enterica enterica sv. Napoli SN310",1,1,1,1,1,1,1,7,1,1
"572","2636416089","Escherichia coli 2-460-02_S4_C1",1,0,0,0,0,0,0,1,0,0
"573","2636416096","Shigella dysenteriae WRSd5",1,0,0,0,0,0,0,1,0,0
"574","2636416105","Klebsiella pneumoniae CHS 75",1,1,1,1,1,1,1,7,1,1
"575","2636416126","Paenibacillus macerans 8244",1,0,0,0,0,0,0,1,0,0
"576","2639762774","Listeriaceae bacterium FSL A5-0209",1,0,0,0,0,0,0,1,0,0
"577","2639762989","Raoultella ornithinolytica CB1",1,0,0,0,0,1,0,2,0,0
"578","2639763025","Salmonella enterica Paratyphi A BL13440",1,1,1,1,1,1,1,7,1,1
"579","2639763061","Klebsiella pneumoniae 442",1,1,1,1,1,1,1,7,1,1
"580","2639763063","Salmonella enterica enterica sv. Agona 07.O.05",1,1,1,1,1,1,1,7,1,1
"581","2639763123","Salmonella enterica Paratyphi A BL1893",1,1,1,1,1,1,1,7,1,1
"582","2639763153","Klebsiella pneumoniae MRSN 3852",1,1,1,1,1,1,1,7,1,1
"583","2639763180","Escherichia Coli DE147",1,0,0,0,0,0,0,1,0,0
"584","2642422557","Eubacterium limosum 32_A2",1,1,1,1,0,1,0,5,1,1
"585","2642422588","Eubacterium aggregans SR12",1,1,1,0,0,1,0,4,1,0
"586","2643221694","Cellulomonas sp. Root137",1,0,0,0,0,0,0,1,0,0
"587","2645727528","Salmonella enterica Paratyphi A Reil18",1,1,1,1,1,1,1,7,1,1
"588","2645727602","Salmonella enterica Paratyphi A A5233",1,1,1,1,1,1,1,7,1,1
"589","2645727643","Bifidobacterium breve MCC 1128",1,0,0,0,0,0,0,1,0,0
"590","2645727709","Klebsiella pneumoniae pneumoniae KK207/1",1,1,1,1,1,1,1,7,1,1
"591","2645727757","Clostridium baratii Sullivan",1,0,0,0,0,0,0,1,0,0
"592","2645727802","Salmonella enterica enterica sv. Heidelberg 83-1068",1,1,1,1,1,1,1,7,1,1
"593","2645727867","Escherichia coli 94-3024",1,1,1,1,1,1,0,6,1,1
"594","2645727945","Escherichia coli 401264",1,1,1,1,1,1,0,6,1,1
"595","2645728010","Escherichia coli C43(DE3)",1,0,0,0,0,0,0,1,0,0
"596","2648501141","Salmonella enterica enterica sv. Typhimurium StVIM",1,1,1,1,1,1,1,7,1,1
"597","2648501149","Escherichia coli 300231",1,0,0,0,0,0,0,1,0,0
"598","2648501223","Shigella flexneri 2a NCTC1",1,0,0,0,0,0,0,1,0,0
"599","2648501226","Klebsiella pneumoniae CDPH3823",1,1,1,1,1,1,1,7,1,1
"600","2648501235","Escherichia coli 700283",1,1,1,1,1,1,0,6,1,1
"601","2648501245","Shigella flexneri S6678",1,0,0,0,0,0,0,1,0,0
"602","2648501318","Escherichia coli O157 SvETEC",1,0,0,0,0,0,0,1,0,0
