,strain,gene,hit_score
289,Aeromonas_veronii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,33.6
290,Aeromonas_veronii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,401.5
291,Aeromonas_veronii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,99.4
292,Aeromonas_veronii,methylmalonyl-CoA-epimerase-EC5-1-99-1,67.1
293,Afipia_birgiae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,65.7
294,Afipia_birgiae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,596.7
295,Afipia_birgiae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,40.7
296,Afipia_birgiae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,806.5
297,Afipia_birgiae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,83.3
298,Afipia_birgiae,methylmalonyl-CoA-epimerase-EC5-1-99-1,129.7
299,Afipia_birgiae,methylmalonyl-CoA-mutase-EC5-4-99-2,768.7
300,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,80.9
301,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,71.9
302,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,614.1
303,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.2
304,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,532.1
305,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,43.0
306,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,95.5
307,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.2
308,Aggregatibacter_segnis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,83.2
309,Aggregatibacter_segnis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,72.7
310,Aggregatibacter_segnis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,613.8
311,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.5
312,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,533.6
313,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,45.5
314,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,103.7
315,Aggregatibacter_segnis,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.9
316,Agrobacterium_tumefaciens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.7
317,Agrobacterium_tumefaciens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,604.9
318,Agrobacterium_tumefaciens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,288.3
319,Agrobacterium_tumefaciens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,826.0
320,Agrobacterium_tumefaciens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,88.1
321,Agrobacterium_tumefaciens,methylmalonyl-CoA-epimerase-EC5-1-99-1,146.8
322,Agrobacterium_tumefaciens,methylmalonyl-CoA-mutase-EC5-4-99-2,778.1
323,Agrococcus_jejuensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,67.4
324,Agrococcus_jejuensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,576.4
325,Agrococcus_jejuensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.5
326,Agrococcus_jejuensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,750.2
327,Agrococcus_jejuensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,84.6
328,Agrococcus_jejuensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.8
329,Agrococcus_terreus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,69.8
330,Agrococcus_terreus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,569.5
331,Agrococcus_terreus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,274.3
332,Agrococcus_terreus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,761.0
333,Agrococcus_terreus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,12.5
334,Agrococcus_terreus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,85.7
335,Agrococcus_terreus,methylmalonyl-CoA-epimerase-EC5-1-99-1,66.5
336,Akkermansia_muciniphila,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,98.4
337,Akkermansia_muciniphila,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,650.6
338,Akkermansia_muciniphila,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,472.5
339,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,744.9
340,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,524.7
341,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,31.9
342,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,118.2
343,Akkermansia_muciniphila,methylmalonyl-CoA-epimerase-EC5-1-99-1,198.4
344,Akkermansia_muciniphila,methylmalonyl-CoA-mutase-EC5-4-99-2,780.2
345,Alcaligenes_faecalis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.8
346,Alcaligenes_faecalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,308.3
347,Alcaligenes_faecalis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,31.4
348,Alcaligenes_faecalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,403.9
349,Alcaligenes_faecalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,97.4
350,Alcaligenes_faecalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,77.1
351,Aliagarivorans_marinus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,85.5
352,Aliagarivorans_marinus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,64.5
353,Aliagarivorans_marinus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,637.5
354,Aliagarivorans_marinus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.6
355,Aliagarivorans_marinus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,556.9
356,Aliagarivorans_marinus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,101.2
357,Aliagarivorans_marinus,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.2
358,Aliagarivorans_marinus,methylmalonyl-CoA-mutase-EC5-4-99-2,12.6
359,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.9
360,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,656.8
361,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,286.5
362,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,904.6
363,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,20.2
364,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,166.0
365,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,232.7
366,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,827.6
367,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.7
368,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,656.0
369,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,287.9
370,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,926.3
371,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,588.8
372,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,100.9
373,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,185.6
374,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,230.0
375,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,824.6
376,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.3
377,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,642.7
378,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,284.4
379,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,917.1
380,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,579.8
381,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,166.4
382,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.1
383,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,823.9
384,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.3
385,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,641.9
386,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,288.0
387,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,920.6
388,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,589.0
389,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,167.2
390,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,238.2
391,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,813.2
392,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.0
393,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,642.3
394,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,283.0
395,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,914.2
396,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,590.3
397,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,163.6
398,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.6
399,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,824.6
400,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.0
401,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,640.1
402,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.1
403,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,914.6
404,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,589.8
405,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,170.6
406,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.8
407,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,817.5
408,Alistipes_finegoldii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.7
409,Alistipes_finegoldii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,640.7
410,Alistipes_finegoldii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.6
411,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,915.0
412,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,583.6
413,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,90.4
414,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,172.6
415,Alistipes_finegoldii,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.3
416,Alistipes_finegoldii,methylmalonyl-CoA-mutase-EC5-4-99-2,823.5
417,Alistipes_obesi,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.6
418,Alistipes_obesi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,639.5
419,Alistipes_obesi,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,273.3
420,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,916.4
421,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,579.9
422,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,95.9
423,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,166.5
424,Alistipes_obesi,methylmalonyl-CoA-epimerase-EC5-1-99-1,241.2
425,Alistipes_obesi,methylmalonyl-CoA-mutase-EC5-4-99-2,821.1
426,Alistipes_timonensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.7
427,Alistipes_timonensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,635.6
428,Alistipes_timonensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,283.4
429,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,911.6
430,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,589.9
431,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,163.4
432,Alistipes_timonensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.6
433,Alistipes_timonensis,methylmalonyl-CoA-mutase-EC5-4-99-2,820.8
434,Allisonella_histaminiformans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.8
435,Allisonella_histaminiformans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,644.4
436,Allisonella_histaminiformans,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,297.3
437,Allisonella_histaminiformans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,849.1
438,Allisonella_histaminiformans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,119.6
439,Allisonella_histaminiformans,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.9
440,Alloprevotella_tannerae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.5
441,Alloprevotella_tannerae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,626.8
442,Alloprevotella_tannerae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,162.9
443,Alloprevotella_tannerae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,888.1
444,Alloprevotella_tannerae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,172.8
445,Alloprevotella_tannerae,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.8
446,Alloscardovia_omnicolens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,63.7
447,Alloscardovia_omnicolens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,487.4
448,Alloscardovia_omnicolens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,660.1
449,Alloscardovia_omnicolens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,84.2
450,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,49.8
451,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,60.0
452,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,70.0
453,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,72.2
454,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.2
455,Anaerobiospirillum_thomasii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.9
456,Anaerobiospirillum_thomasii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.2
457,Anaerobiospirillum_thomasii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,20.0
458,Anaerobiospirillum_thomasii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,60.4
459,Anaerobiospirillum_thomasii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,83.6
460,Anaerobiospirillum_thomasii,methylmalonyl-CoA-epimerase-EC5-1-99-1,70.8
461,Anaerobiospirillum_thomasii,methylmalonyl-CoA-mutase-EC5-4-99-2,12.0
462,Anaerobutyricum_hallii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.1
463,Anaerobutyricum_hallii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,303.2
464,Anaerobutyricum_hallii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,549.1
465,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.0
466,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,549.5
467,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,129.8
468,Anaerobutyricum_hallii,methylmalonyl-CoA-epimerase-EC5-1-99-1,22.4
469,Anaerobutyricum_hallii,methylmalonyl-CoA-mutase-EC5-4-99-2,19.5
470,Anaerococcus_hydrogenalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,15.4
471,Anaerococcus_hydrogenalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,25.1
472,Anaerococcus_murdochii,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.2
473,Anaerococcus_obesiensis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,17.2
474,Anaerococcus_obesiensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
475,Anaerococcus_obesiensis,methylmalonyl-CoA-mutase-EC5-4-99-2,25.3
476,Anaerococcus_octavius,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,11.9
477,Anaerococcus_octavius,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,14.2
478,Anaerococcus_octavius,methylmalonyl-CoA-epimerase-EC5-1-99-1,20.8
479,Anaerococcus_octavius,methylmalonyl-CoA-mutase-EC5-4-99-2,26.7
480,Anaerococcus_prevotii,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.0
481,Anaerococcus_senegalensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,13.2
482,Anaerococcus_senegalensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.1
483,Anaerococcus_vaginalis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,14.6
484,Anaerococcus_vaginalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
485,Anaerococcus_vaginalis,methylmalonyl-CoA-mutase-EC5-4-99-2,24.5
486,Anaerofustis_stercorihominis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,78.8
487,Anaerofustis_stercorihominis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,62.9
488,Anaerofustis_stercorihominis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,307.0
489,Anaerofustis_stercorihominis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.8
490,Anaerofustis_stercorihominis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,83.3
491,Anaerofustis_stercorihominis,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.4
492,Anaerofustis_stercorihominis,methylmalonyl-CoA-mutase-EC5-4-99-2,21.4
493,Anaerorhabdus_furcosa,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,47.6
494,Anaerorhabdus_furcosa,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.7
495,Anaerorhabdus_furcosa,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,72.5
496,Anaerorhabdus_furcosa,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,64.8
497,Anaerorhabdus_furcosa,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.3
498,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,56.6
499,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.3
500,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,336.4
501,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,80.4
502,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,78.9
503,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,62.6
504,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,16.3
505,Anaerostipes_butyraticus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.6
506,Anaerostipes_butyraticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
507,Anaerostipes_butyraticus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,342.0
508,Anaerostipes_butyraticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,87.7
509,Anaerostipes_butyraticus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,81.3
510,Anaerostipes_butyraticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.3
511,Anaerostipes_coli,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.8
512,Anaerostipes_coli,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
513,Anaerostipes_coli,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,335.8
514,Anaerostipes_coli,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.9
515,Anaerostipes_coli,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,74.6
516,Anaerostipes_coli,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.4
517,Anaerostipes_coli,methylmalonyl-CoA-mutase-EC5-4-99-2,12.9
518,Anaerostipes_hadrus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.8
519,Anaerostipes_hadrus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
520,Anaerostipes_hadrus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,335.8
521,Anaerostipes_hadrus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.9
522,Anaerostipes_hadrus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,74.6
523,Anaerostipes_hadrus,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.4
524,Anaerostipes_hadrus,methylmalonyl-CoA-mutase-EC5-4-99-2,12.9
525,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,94.8
526,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,629.4
527,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,599.7
528,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,818.5
529,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,582.7
530,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,139.6
531,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.1
532,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,37.6
533,Ancylobacter_polymorphus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.0
534,Ancylobacter_polymorphus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,575.1
535,Ancylobacter_polymorphus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,286.9
536,Ancylobacter_polymorphus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,800.1
537,Ancylobacter_polymorphus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,85.8
538,Ancylobacter_polymorphus,methylmalonyl-CoA-epimerase-EC5-1-99-1,135.5
539,Ancylobacter_polymorphus,methylmalonyl-CoA-mutase-EC5-4-99-2,749.9
540,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,74.3
541,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,675.7
542,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,340.6
543,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,854.1
544,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,96.9
545,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,212.3
546,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-mutase-EC5-4-99-2,818.3
547,Aneurinibacillus_migulanus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.9
548,Aneurinibacillus_migulanus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,673.6
549,Aneurinibacillus_migulanus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,338.6
550,Aneurinibacillus_migulanus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,853.0
551,Aneurinibacillus_migulanus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,92.7
552,Aneurinibacillus_migulanus,methylmalonyl-CoA-epimerase-EC5-1-99-1,211.5
553,Aneurinibacillus_migulanus,methylmalonyl-CoA-mutase-EC5-4-99-2,608.1
554,Aquabacterium_commune,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,79.2
555,Aquabacterium_commune,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,303.7
556,Aquabacterium_commune,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,36.5
557,Aquabacterium_commune,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,392.4
558,Aquabacterium_commune,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,92.2
559,Aquabacterium_commune,methylmalonyl-CoA-epimerase-EC5-1-99-1,38.5
560,Aquabacterium_parvum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,69.6
