,strain,gene,hit_score
289,Aeromonas_veronii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,33.6
290,Aeromonas_veronii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,401.5
291,Aeromonas_veronii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,99.4
292,Aeromonas_veronii,methylmalonyl-CoA-epimerase-EC5-1-99-1,67.1
293,Afipia_birgiae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,65.7
294,Afipia_birgiae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,596.7
295,Afipia_birgiae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,40.7
296,Afipia_birgiae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,806.5
297,Afipia_birgiae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,83.3
298,Afipia_birgiae,methylmalonyl-CoA-epimerase-EC5-1-99-1,129.7
299,Afipia_birgiae,methylmalonyl-CoA-mutase-EC5-4-99-2,768.7
300,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,80.9
301,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,71.9
302,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,614.1
303,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,81.2
304,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,532.1
305,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,43.0
306,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,95.5
307,Aggregatibacter_actinomycetemcomitans,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.2
308,Aggregatibacter_segnis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,83.2
309,Aggregatibacter_segnis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,72.7
310,Aggregatibacter_segnis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,613.8
311,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,83.5
312,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,533.6
313,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,45.5
314,Aggregatibacter_segnis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,103.7
315,Aggregatibacter_segnis,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.9
316,Agrobacterium_tumefaciens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.7
317,Agrobacterium_tumefaciens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,604.9
318,Agrobacterium_tumefaciens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,288.3
319,Agrobacterium_tumefaciens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,826.0
320,Agrobacterium_tumefaciens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,88.1
321,Agrobacterium_tumefaciens,methylmalonyl-CoA-epimerase-EC5-1-99-1,146.8
322,Agrobacterium_tumefaciens,methylmalonyl-CoA-mutase-EC5-4-99-2,778.1
323,Agrococcus_jejuensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,67.4
324,Agrococcus_jejuensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,576.4
325,Agrococcus_jejuensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.5
326,Agrococcus_jejuensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,750.2
327,Agrococcus_jejuensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,84.6
328,Agrococcus_jejuensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.8
329,Agrococcus_terreus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,69.8
330,Agrococcus_terreus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,569.5
331,Agrococcus_terreus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,274.3
332,Agrococcus_terreus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,761.0
333,Agrococcus_terreus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,12.5
334,Agrococcus_terreus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,85.7
335,Agrococcus_terreus,methylmalonyl-CoA-epimerase-EC5-1-99-1,66.5
336,Akkermansia_muciniphila,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,98.4
337,Akkermansia_muciniphila,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,650.6
338,Akkermansia_muciniphila,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,472.5
339,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,744.9
340,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,524.7
341,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,31.9
342,Akkermansia_muciniphila,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,118.2
343,Akkermansia_muciniphila,methylmalonyl-CoA-epimerase-EC5-1-99-1,198.4
344,Akkermansia_muciniphila,methylmalonyl-CoA-mutase-EC5-4-99-2,780.2
345,Alcaligenes_faecalis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.8
346,Alcaligenes_faecalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,308.3
347,Alcaligenes_faecalis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,31.4
348,Alcaligenes_faecalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,403.9
349,Alcaligenes_faecalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,97.4
350,Alcaligenes_faecalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,77.1
351,Aliagarivorans_marinus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,85.5
352,Aliagarivorans_marinus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,64.5
353,Aliagarivorans_marinus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,637.5
354,Aliagarivorans_marinus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.6
355,Aliagarivorans_marinus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,556.9
356,Aliagarivorans_marinus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,101.2
357,Aliagarivorans_marinus,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.2
358,Aliagarivorans_marinus,methylmalonyl-CoA-mutase-EC5-4-99-2,12.6
359,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.9
360,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,656.8
361,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,286.5
362,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,904.6
363,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,20.2
364,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,166.0
365,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,232.7
366,Alistipes-ihumii-AP11-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,827.6
367,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.7
368,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,656.0
369,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,287.9
370,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,926.3
371,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,588.8
372,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,100.9
373,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,185.6
374,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,230.0
375,Alistipes-indistinctus-YIT-12060-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,824.6
376,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.3
377,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,642.7
378,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,284.4
379,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,917.1
380,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,579.8
381,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,99.2
382,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,166.4
383,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.1
384,Alistipes-onderdonkii-DSM-19147-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,823.9
385,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.3
386,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,641.9
387,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,288.0
388,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,920.6
389,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,589.0
390,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,82.8
391,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,167.2
392,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,238.2
393,Alistipes-putredinis-DSM-17216-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,813.2
394,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.0
395,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,642.3
396,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,283.0
397,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,914.2
398,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,590.3
399,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,83.4
400,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,163.6
401,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.6
402,Alistipes-senegalensis-JC50-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,824.6
403,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.0
404,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,640.1
405,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.1
406,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,914.6
407,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,589.8
408,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,86.5
409,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,170.6
410,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.8
411,Alistipes-shahii-WAL-8301-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,817.5
412,Alistipes_finegoldii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.7
413,Alistipes_finegoldii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,640.7
414,Alistipes_finegoldii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,279.6
415,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,915.0
416,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,583.6
417,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,90.4
418,Alistipes_finegoldii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,172.6
419,Alistipes_finegoldii,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.3
420,Alistipes_finegoldii,methylmalonyl-CoA-mutase-EC5-4-99-2,823.5
421,Alistipes_obesi,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.6
422,Alistipes_obesi,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,639.5
423,Alistipes_obesi,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,273.3
424,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,916.4
425,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,579.9
426,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,95.9
427,Alistipes_obesi,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,166.5
428,Alistipes_obesi,methylmalonyl-CoA-epimerase-EC5-1-99-1,241.2
429,Alistipes_obesi,methylmalonyl-CoA-mutase-EC5-4-99-2,821.1
430,Alistipes_timonensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.7
431,Alistipes_timonensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,635.6
432,Alistipes_timonensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,283.4
433,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,911.6
434,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,589.9
435,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,89.1
436,Alistipes_timonensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,163.4
437,Alistipes_timonensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.6
438,Alistipes_timonensis,methylmalonyl-CoA-mutase-EC5-4-99-2,820.8
439,Allisonella_histaminiformans,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.8
440,Allisonella_histaminiformans,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,644.4
441,Allisonella_histaminiformans,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,297.3
442,Allisonella_histaminiformans,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,849.1
443,Allisonella_histaminiformans,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,42.3
444,Allisonella_histaminiformans,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,119.6
445,Allisonella_histaminiformans,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.9
446,Alloprevotella_tannerae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,97.5
447,Alloprevotella_tannerae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,626.8
448,Alloprevotella_tannerae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,162.9
449,Alloprevotella_tannerae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,888.1
450,Alloprevotella_tannerae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,172.8
451,Alloprevotella_tannerae,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.8
452,Alloscardovia_omnicolens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,63.7
453,Alloscardovia_omnicolens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,487.4
454,Alloscardovia_omnicolens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,660.1
455,Alloscardovia_omnicolens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,84.2
456,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,49.8
457,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,60.0
458,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,70.0
459,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,72.2
460,Anaerobiospirillum_succiniciproducens,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.2
461,Anaerobiospirillum_thomasii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.9
462,Anaerobiospirillum_thomasii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.2
463,Anaerobiospirillum_thomasii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,20.0
464,Anaerobiospirillum_thomasii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,60.4
465,Anaerobiospirillum_thomasii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,83.6
466,Anaerobiospirillum_thomasii,methylmalonyl-CoA-epimerase-EC5-1-99-1,70.8
467,Anaerobiospirillum_thomasii,methylmalonyl-CoA-mutase-EC5-4-99-2,12.0
468,Anaerobutyricum_hallii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.1
469,Anaerobutyricum_hallii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,303.2
470,Anaerobutyricum_hallii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,549.1
471,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.0
472,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,549.5
473,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,68.8
474,Anaerobutyricum_hallii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,129.8
475,Anaerobutyricum_hallii,methylmalonyl-CoA-epimerase-EC5-1-99-1,22.4
476,Anaerobutyricum_hallii,methylmalonyl-CoA-mutase-EC5-4-99-2,19.5
477,Anaerococcus_hydrogenalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,15.4
478,Anaerococcus_hydrogenalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,25.1
479,Anaerococcus_murdochii,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.2
480,Anaerococcus_obesiensis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,17.2
481,Anaerococcus_obesiensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
482,Anaerococcus_obesiensis,methylmalonyl-CoA-mutase-EC5-4-99-2,25.3
483,Anaerococcus_octavius,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,11.9
484,Anaerococcus_octavius,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,14.2
485,Anaerococcus_octavius,methylmalonyl-CoA-epimerase-EC5-1-99-1,20.8
486,Anaerococcus_octavius,methylmalonyl-CoA-mutase-EC5-4-99-2,26.7
487,Anaerococcus_prevotii,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.0
488,Anaerococcus_senegalensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,13.2
489,Anaerococcus_senegalensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.1
490,Anaerococcus_vaginalis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,14.6
491,Anaerococcus_vaginalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
492,Anaerococcus_vaginalis,methylmalonyl-CoA-mutase-EC5-4-99-2,24.5
493,Anaerofustis_stercorihominis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,78.8
494,Anaerofustis_stercorihominis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,62.9
495,Anaerofustis_stercorihominis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,307.0
496,Anaerofustis_stercorihominis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,89.8
497,Anaerofustis_stercorihominis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,83.3
498,Anaerofustis_stercorihominis,methylmalonyl-CoA-epimerase-EC5-1-99-1,47.4
499,Anaerofustis_stercorihominis,methylmalonyl-CoA-mutase-EC5-4-99-2,21.4
500,Anaerorhabdus_furcosa,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,47.6
501,Anaerorhabdus_furcosa,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.7
502,Anaerorhabdus_furcosa,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,72.5
503,Anaerorhabdus_furcosa,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,64.8
504,Anaerorhabdus_furcosa,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.3
505,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,56.6
506,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.3
507,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,336.4
508,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,80.4
509,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,78.9
510,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,62.6
511,Anaerostipes-caccae-DSM-14662-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,16.3
512,Anaerostipes_butyraticus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.6
513,Anaerostipes_butyraticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
514,Anaerostipes_butyraticus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,342.0
515,Anaerostipes_butyraticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,87.7
516,Anaerostipes_butyraticus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,17.0
517,Anaerostipes_butyraticus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,81.3
518,Anaerostipes_butyraticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.3
519,Anaerostipes_coli,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.8
520,Anaerostipes_coli,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
521,Anaerostipes_coli,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,335.8
522,Anaerostipes_coli,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.9
523,Anaerostipes_coli,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,14.2
524,Anaerostipes_coli,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,74.6
525,Anaerostipes_coli,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.4
526,Anaerostipes_coli,methylmalonyl-CoA-mutase-EC5-4-99-2,12.9
527,Anaerostipes_hadrus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.8
528,Anaerostipes_hadrus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,63.1
529,Anaerostipes_hadrus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,335.8
530,Anaerostipes_hadrus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,82.9
531,Anaerostipes_hadrus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,14.2
532,Anaerostipes_hadrus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,74.6
533,Anaerostipes_hadrus,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.4
534,Anaerostipes_hadrus,methylmalonyl-CoA-mutase-EC5-4-99-2,12.9
535,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,94.8
536,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,629.4
537,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,599.7
538,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,818.5
539,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,582.7
540,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,68.2
541,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,139.6
542,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.1
543,Anaerotruncus-colihominis-DSM-17241-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,37.6
544,Ancylobacter_polymorphus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.0
545,Ancylobacter_polymorphus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,575.1
546,Ancylobacter_polymorphus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,286.9
547,Ancylobacter_polymorphus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,800.1
548,Ancylobacter_polymorphus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,85.8
549,Ancylobacter_polymorphus,methylmalonyl-CoA-epimerase-EC5-1-99-1,135.5
550,Ancylobacter_polymorphus,methylmalonyl-CoA-mutase-EC5-4-99-2,749.9
551,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,74.3
552,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,675.7
553,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,340.6
554,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,854.1
555,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,14.6
556,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,96.9
557,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,212.3
558,Aneurinibacillus_aneurinilyticus,methylmalonyl-CoA-mutase-EC5-4-99-2,818.3
559,Aneurinibacillus_migulanus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.9
560,Aneurinibacillus_migulanus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,673.6
