"","IMG_genome_ID","genome_name","scpA","scpB","scpC","argK","n_genes_present"
"369","2636416021","Natronorubrum texcoconense DSM 25211",1,0,0,1,2
"370","2636416047","Natronobacterium texcoconense DSM 24767",1,0,0,1,2
"371","2636416066","Halopiger aswanensis DSM 13151",1,0,0,1,2
"372","2636416117","Halorubrum saccharovorum H3",1,0,0,1,2
"373","2639762563","Halostagnicola kamekurae DSM 22427",1,0,0,1,2
"374","2639762573","Natrinema salaciae DSM 25055",1,0,0,1,2
"375","2639762614","Haloterrigena sp. LL2A",1,0,0,1,2
"376","2639762639","Haloferax larsenii CDM_5",1,0,0,1,2
"377","2639762674","Euryarchaeota archaeon SCGC AAA287-E17 (unscreened)",1,0,0,1,2
"378","2639762675","Euryarchaeota archaeon SCGC AAA287-I03 (unscreened)",1,0,0,1,2
"379","2639762676","Euryarchaeota archaeon SCGC AAA287-N16 (unscreened)",1,0,0,1,2
"380","2639762706","Marine Group I crenarchaeon SCGC AB-629-A13 - v2 (unscreened)",1,0,0,1,2
"381","2639762712","Marine Group I crenarchaeon SCGC AB-629-I23 - v2 (unscreened)",1,0,0,1,2
"382","2642422550","Haloterrigena hispanica CDM_6",1,0,0,1,2
"383","2645727535","Metallosphaera sedula ARS120-2",1,0,0,1,2
"384","2645727603","Nitrosopumilus sp. PRT-SC01",1,0,0,1,2
"385","2645727699","Halorubrum tropicale 5",1,0,0,1,2
"386","2645727804","Halopiger salifodinae KCY07-B2",1,0,0,1,2
"387","2645727876","Thermococcus sp. EP1",1,0,0,1,2
"388","2645728044","Metallosphaera sedula ARS120-1",1,0,0,1,2
"389","2645728131","unclassified Euryarchaeota archaeon JGI MDM2 SSWsed-3-L11 (contamination screened)",1,0,0,1,2
"390","2645728132","unclassified Euryarchaeota archaeon JGI MDM2 SSWsed-3-L11 (unscreened)",1,0,0,1,2
"391","2645728163","Candidatus Thalassoarchaea marina composite genome",1,0,0,1,2
"392","2645728164","Candidatus Thalassoarchaea mediterranii composite genome",1,0,0,1,2
"393","2648501262","Saccharolobus solfataricus SULA",1,0,0,1,2
"394","2648501265","Metallosphaera sedula ARS50-2",1,0,0,1,2
"395","2648501530","Thaumarchaeota archaeon SCGC AAA282-K18 (contamination screened)",1,0,0,1,2
"396","2648501531","Thaumarchaeota archaeon SCGC AAA292-P19 (contamination screened)",1,0,0,1,2
"397","2648501532","Euryarchaeota archaeon SCGC AB-629-J07 (contamination screened)",1,0,0,1,2
"398","2648501533","Thaumarchaeota archaeon SCGC AB-661-I02 (contamination screened)",1,0,0,1,2
"399","2648501536","Thaumarchaeota archaeon SCGC AB-661-M19 (contamination screened)",1,0,0,1,2
"400","2651869505","Candidatus Nitrosotenuis aquarius AQ6f complete genome",1,0,0,1,2
"401","2651869596","Haloterrigena hispanica CDM_1",1,0,0,1,2
"402","2651869712","Metallosphaera sedula SARC-M1",1,0,0,1,2
"403","2651869720","Haloterrigena turkmenica WANU15",1,0,0,1,2
"404","2651869795","Acidiplasma aeolicum VT",1,0,0,1,2
"405","2651869823","Haloarcula rubripromontorii SL3",1,0,0,1,2
"406","2651870037","unclassified Euryarchaeota Bin 14",1,0,0,1,2
"407","2651870038","unclassified Euryarchaeota Bin 15",1,0,0,1,2
"408","2651870039","unclassified Euryarchaeota Bin 17",1,0,0,1,2
"409","2651870040","unclassified Euryarchaeota Bin 18",1,0,0,1,2
"410","2651870124","Halovenus aranensis IBRC-M10015",1,0,0,1,2
"411","2651870125","Halorientalis regularis IBRC-M 10760",1,0,0,1,2
"412","2651870127","Haloarchaeobius iranensis IBRC-M 10013",1,0,0,1,2
"413","2651870205","Nitrosopelagicus sp. REDSEA-S08_B1",1,0,0,0,1
"414","2651870206","Nitrosopelagicus sp. REDSEA-S19_B12N3",1,0,0,1,2
"415","2651870207","Nitrosopelagicus sp. REDSEA-S25_B3",1,0,0,1,2
"416","2651870208","Nitrosopelagicus sp. REDSEA-S27_B13N2",1,0,0,1,2
"417","2651870209","Nitrosopelagicus sp. REDSEA-S31_B2",1,0,0,1,2
"418","2651870210","Nitrosopelagicus sp. REDSEA-S32_B2",1,0,0,1,2
"419","2651870211","Nitrosopelagicus sp. REDSEA-S37_B6",1,0,0,1,2
"420","2651870212","Nitrosopelagicus sp. REDSEA-S43_B1",1,0,0,1,2
"421","2651870292","Unclassified euryarchaeota (Marine Group II) REDSEA-S03_B6",1,0,0,1,2
"422","2651870294","Unclassified euryarchaeota (Marine Group II) REDSEA-S11_B3N4",1,0,0,1,2
"423","2651870295","Unclassified euryarchaeota (Marine Group II) REDSEA-S19_B7N8",1,0,0,1,2
"424","2651870296","Unclassified euryarchaeota (Marine Group II) REDSEA-S25_B4N5",1,0,0,1,2
"425","2651870298","Unclassified euryarchaeota (Marine Group II) REDSEA-S30_B12",1,0,0,1,2
"426","2651870300","Unclassified euryarchaeota (Marine Group II) REDSEA-S40_B11N13",1,0,0,1,2
"427","2651870301","Unclassified euryarchaeota (Marine Group II) REDSEA-S41_B6",1,0,0,1,2
"428","2651870302","Unclassified euryarchaeota (Marine Group II) REDSEA-S42_B7",1,0,0,0,1
"429","2651870303","Unclassified euryarchaeota (Marine Group II) REDSEA-S43_B8",1,0,0,1,2
"430","2654587522","Acidiplasma cupricumulans BH2",1,0,0,1,2
"431","2654587572","Halolamina pelagica cdk2",1,0,0,1,2
"432","2654587877","unclassified Nitrosopumilaceae Bin 71",1,0,0,1,2
"433","2654587878","unclassified Nitrosopumilaceae Bin 72",1,0,0,1,2
"434","2654587885","Halopenitus persicus IBRC10041",1,0,0,1,2
"435","2654588078","Crenarchaeota group archaeon SMTZ-80",1,0,0,1,2
"436","2654588083","Crenarchaeota group-15 archaeon DG-45",1,0,0,1,2
"437","2654588107","Halorientalis persicus IBRC-M 10043",1,0,0,1,2
"438","2654588132","Thermococcus thioreducens OGL-20",1,0,0,1,2
"439","2657244911","Thaumarchaeota AK31 archaeon AG-122-D18 (unscreened)",1,0,0,0,1
"440","2657244912","Thaumarchaeota AK31 archaeon AG-122-D18 (contamination screened)",1,0,0,0,1
"441","2657244923","Nitrosocosmicus oleophilus MY3",1,0,0,1,2
"442","2657245294","Thaumarchaeota archaeon SCGC AC-312_A11 - v2 (unscreened)",1,0,0,0,1
"443","2657245297","Thaumarchaeota archaeon SCGC AC-312_E07 - v2 (unscreened)",1,0,0,1,2
"444","2657245298","Thaumarchaeota archaeon SCGC AC-312_E07 - v2 (contamination screened)",1,0,0,1,2
"445","2657245299","Thaumarchaeota archaeon SCGC AC-312_E06 - v2 (unscreened)",1,0,0,1,2
"446","2657245300","Thaumarchaeota archaeon SCGC AC-312_E06 - v2 (contamination screened)",1,0,0,1,2
"447","2657245301","Thaumarchaeota archaeon SCGC AD-305-F05 - v2 (unscreened)",1,0,0,1,2
"448","2657245302","Thaumarchaeota archaeon SCGC AD-305-F05 - v2 (contamination screened)",1,0,0,1,2
"449","2657245679","Sulfolobus acidocaldarius NG05B_CO5_07",1,0,0,1,2
"450","2660238001","Sulfolobus acidocaldarius GG12-C01-09",1,0,0,1,2
"451","2663762667","Euryarchaeota archaeon SCGC AC-312_P18 - v2 (contamination screened)",1,0,0,0,1
"452","2663762668","Euryarchaeota archaeon SCGC AC-312_P18 - v2 (unscreened)",1,0,0,1,2
"453","2663762745","Halolamina pelagica CGMCC 1.10329",1,0,0,1,2
"454","2663763547","Thaumarchaeota archaeon SCGC AD-308-D05v2 (contamination screened)",1,0,0,1,2
"455","2663763548","Thaumarchaeota archaeon SCGC AD-308-D05v2 (unscreened)",1,0,0,1,2
"456","2663763551","Thaumarchaeota archaeon SCGC AC-312_J09v2 (contamination screened)",1,0,0,1,2
"457","2667527214","Haloterrigena saccharevitans AB14",1,0,0,1,2
"458","2667527389","Halomicrobium zhouii CGMCC 1.10457",1,0,0,1,2
"459","2667527490","Candidatus Poseidoniales archaeon AHCG",1,0,0,1,2
"460","2671180119","Halorubrum lacusprofundi R1S1 draft",1,0,0,1,2
"461","2671180169","Halopelagius longus CGMCC 1.12397",1,0,0,1,2
"462","2671180170","Halopiger salifodinae CGMCC 1.12284",1,0,0,1,2
"463","2675903317","Sulfolobus acidocaldarius GG12-C01-18",1,0,0,1,2
"464","2675903482","Aeropyrum camini SY1, JCM 12091",1,0,0,1,2
"465","2675903501","Halobacterium hubeiense JI20-1",1,0,0,1,2
"466","2675903548","Sulfolobus acidocaldarius GG12-C01-01",1,0,0,1,2
"467","2681812914","Haladaptatus litoreus CGMCC 1.7737",1,0,0,1,2
"468","2681812915","Haloterrigena daqingensis CGMCC 1.8909",1,0,0,1,2
"469","2681812916","Unclassified euryarchaeota (Marine Group II) REDSEA-S37_B2N9",1,0,0,1,2
"470","2681812919","Natronorubrum thiooxidans HArc-T",1,0,0,1,2
"471","2681812990","Thermococcus guaymasensis DSM 11113",1,0,0,1,2
"472","2681812991","Thermocladium modestius JCM 10088",1,0,0,0,1
"473","2681813011","Vulcanisaeta distributa JCM 11216",1,0,0,0,1
"474","2681813012","Vulcanisaeta distributa JCM 11217",1,0,0,1,2
"475","2681813013","Vulcanisaeta souniana JCM 11219",1,0,0,0,1
"476","2681813014","Thermococcus sp. JCM 11816",1,0,0,0,1
"477","2681813015","Thermogymnomonas acidicola JCM 13583",1,0,0,0,1
"478","2681813016","Acidiplasma cupricumulans JCM 13668",1,0,0,1,2
"479","2681813017","Vulcanisaeta sp. JCM 16159",1,0,0,1,2
"480","2681813019","Sulfolobus sp. JCM 16833",1,0,0,1,2
"481","2681813024","Thermococcus celer JCM 8558",1,0,0,0,1
"482","2681813025","Metallosphaera hakonensis JCM 8857",1,0,0,1,2
"483","2681813032","Sulfolobus metallicus DSM 6482, JCM 9184",1,0,0,1,2
"484","2681813042","Vulcanisaeta sp. JCM 14467",1,0,0,1,2
"485","2681813043","Vulcanisaeta sp. JCM 16161",1,0,0,1,2
"486","2681813044","Haloferax massiliensis Arc-Hr",1,0,0,1,2
"487","2681813050","Acidiplasma aeolicum V",1,0,0,1,2
"488","2681813379","Haloparvum sedimenti DYS4",1,0,0,1,2
"489","2681813380","Haloferax sp. Q22",1,0,0,1,2
"490","2681813395","candidate divison MSBL1 archaeon SCGC-AAA259B11",1,0,0,1,2
"491","2681813398","candidate divison MSBL1 archaeon SCGC-AAA259E22",1,0,0,1,2
"492","2681813401","candidate divison MSBL1 archaeon SCGC-AAA259I14",1,0,0,1,2
"493","2681813416","Thermococcus thioreducens DSM 14981",1,0,0,1,2
"494","2681813470","putative Thaumarchaeota genus Nitrosopumilus sp. v2 (bin U_52180)",1,0,0,1,2
"495","2681813472","putative Thaumarchaeota genus Nitrosopumilus sp. v2 (bin U_52366)",1,0,0,1,2
"496","2684622511","Thermococcus barophilus CH5",1,0,0,1,2
"497","2684622567","Halorubrum aethiopicum SAH-A6",1,0,0,1,2
"498","2684622610","Thermococcus sp. 2319x1",1,0,0,1,2
"499","2684622629","Halalkalicoccus paucihalophilus DSM 24557",1,0,0,1,2
"500","2684622631","Halorubrum sp. SD626R",1,0,0,1,2
"501","2684622662","Thermococcus celericrescens DSM 17994",1,0,0,1,2
"502","2684622664","Haloarcula sp. CBA1128",1,0,0,1,2
"503","2684622665","Halobacterium sp. CBA1132",1,0,0,1,2
"504","2684622697","Sulfolobus acidocaldarius GG12-C01-02",1,0,0,1,2
"505","2684622698","Sulfolobus acidocaldarius GG12-C01-03",1,0,0,1,2
"506","2684622699","Sulfolobus acidocaldarius GG12-C01-04",1,0,0,1,2
"507","2684622700","Sulfolobus acidocaldarius GG12-C01-05",1,0,0,1,2
"508","2684622701","Sulfolobus acidocaldarius GG12-C01-07",1,0,0,1,2
"509","2684622702","Sulfolobus acidocaldarius GG12-C01-08",1,0,0,1,2
"510","2684622703","Sulfolobus acidocaldarius GG12-C01-10",1,0,0,1,2
"511","2684622704","Sulfolobus acidocaldarius GG12-C01-11",1,0,0,1,2
"512","2684622705","Sulfolobus acidocaldarius GG12-C01-12",1,0,0,1,2
"513","2684622706","Sulfolobus acidocaldarius GG12-C01-13",1,0,0,1,2
"514","2684622707","Sulfolobus acidocaldarius GG12-C01-14",1,0,0,1,2
"515","2684622708","Sulfolobus acidocaldarius GG12-C01-16",1,0,0,1,2
"516","2684622709","Sulfolobus acidocaldarius GG12-C01-17",1,0,0,1,2
"517","2684622710","Sulfolobus acidocaldarius GG12-C01-20",1,0,0,1,2
"518","2684622711","Sulfolobus acidocaldarius GG12-C01-21",1,0,0,1,2
"519","2684622712","Sulfolobus acidocaldarius NG05A_C04",1,0,0,1,2
"520","2684622713","Sulfolobus acidocaldarius NG05A_C05_01",1,0,0,1,2
"521","2684622714","Sulfolobus acidocaldarius NG05B_C03_01",1,0,0,1,2
"522","2684622715","Sulfolobus acidocaldarius NG05B_C06_02",1,0,0,1,2
"523","2684622716","Sulfolobus acidocaldarius NG05B_C06_03",1,0,0,1,2
"524","2684622717","Sulfolobus acidocaldarius NG05B_C06_04",1,0,0,1,2
"525","2684622718","Sulfolobus acidocaldarius NG05B_C06_05",1,0,0,1,2
"526","2684622719","Sulfolobus acidocaldarius NG05B_C06_06",1,0,0,1,2
"527","2684622720","Sulfolobus acidocaldarius NG05B_C06_07",1,0,0,1,2
"528","2684622721","Sulfolobus acidocaldarius NG05B_C06_11",1,0,0,1,2
"529","2684622722","Sulfolobus acidocaldarius NG05B_C06_12",1,0,0,1,2
"530","2684622723","Sulfolobus acidocaldarius NG05B_C06_13",1,0,0,1,2
"531","2684622724","Sulfolobus acidocaldarius NG05B_CO5_02",1,0,0,1,2
"532","2684622725","Sulfolobus acidocaldarius NG05B_CO5_03",1,0,0,1,2
"533","2684622726","Sulfolobus acidocaldarius NG05B_CO5_04",1,0,0,1,2
"534","2684622727","Sulfolobus acidocaldarius NG05B_CO5_05",1,0,0,1,2
"535","2684622728","Sulfolobus acidocaldarius NG05B_CO5_06",1,0,0,1,2
"536","2684622729","Sulfolobus acidocaldarius NG05B_CO5_08",1,0,0,1,2
"537","2684622730","Sulfolobus acidocaldarius NG05B_CO5_09",1,0,0,1,2
"538","2684622731","Sulfolobus acidocaldarius NG05B_CO5_10",1,0,0,1,2
"539","2684622732","Sulfolobus acidocaldarius NG05B_CO5_11",1,0,0,1,2
"540","2684622733","Sulfolobus acidocaldarius NG05B_CO5_12",1,0,0,1,2
"541","2684622734","Sulfolobus acidocaldarius NG05B_CO5_13",1,0,0,1,2
"542","2684622735","Sulfolobus acidocaldarius NG05B_CO5_15",1,0,0,1,2
"543","2684622736","Sulfolobus acidocaldarius GG12-C01-15",1,0,0,1,2
"544","2684622737","Sulfolobus acidocaldarius GG12-C01-22",1,0,0,1,2
"545","2684622738","Sulfolobus acidocaldarius NG05B_CO5_01",1,0,0,1,2
"546","2684622739","Sulfolobus acidocaldarius NG05B_CO5_14",1,0,0,1,2
"547","2687453162","Thermococcus peptonophilus OG-1",1,0,0,1,2
"548","2687453428","Thermococcus piezophilus CDGS",1,0,0,1,2
"549","2687453501","Pyrococcus kukulkanii NCB100",1,0,0,1,2
"550","2687453666","Thaumarchaeota archaeon SCGC AC-337_M22v2 (unscreened)",1,0,0,1,2
"551","2687453667","Thaumarchaeota archaeon SCGC AC-337_N04v2 (unscreened)",1,0,0,1,2
"552","2690315630","Acidianus sp. DS-80",1,0,0,0,1
"553","2690315681","Haloarcula sp. K1",1,0,0,1,2
"554","2690315682","Nitrosopumilus sp. Nsub",1,0,0,1,2
"555","2690315683","Haloprofundus marisrubri SB9",1,0,0,1,2
"556","2690315684","Haloferax marisrubri SB3",1,0,0,1,2
"557","2690315685","Haloferax profundi SB29",1,0,0,1,2
"558","2690315686","Haladaptatus sp. R4",1,0,0,1,2
"559","2693429869","Halobiforma haloterrestris DSM 13078",1,0,0,1,2
"560","2693429892","Haloarcula vallismortis DSM 3756",1,0,0,1,2
"561","2693429898","Halohasta litchfieldiae DSM 22187",1,0,0,1,2
"562","2693429900","Natronobacterium gregoryi DSM 3393",1,0,0,1,2
"563","2695420318","Halolamina sediminis halo7",1,0,0,1,2
"564","2695420988","Halobaculum gomorrense DSM 9297",1,0,0,1,2
"565","2695421019","Candidatus Bathyarchaeota archaeon BA1",1,0,0,1,2
"566","2698536698","Haladaptatus paucihalophilus DSM 18195",1,0,0,1,2
"567","2698536741","unclassified Thaumarchaeota archaeon bin19",1,0,0,1,2
"568","2698536769","Micrarchaeota archaeon_FK.Sedi.bin.35",1,0,0,0,1
"569","2700988660","Thaumarchaeota archaeon SCGC AD-305-J10v3 (contamination screened)",1,0,0,1,2
"570","2700988671","Thaumarchaeota archaeon SCGC AC-337_C08v3 (contamination screened)",1,0,0,1,2
"571","2700988731","Candidatus Methanosuratincola petrocarbonis V4",1,0,0,0,1
"572","2706794805","Marine archaeal group 1 JGI GoM_1470m_185_A05 (contamination screened)",1,0,0,1,2
"573","2706794823","Marine archaeal group 1 JGI GoM_375m_188_E10 (contamination screened)",1,0,0,1,2
"574","2706794827","Marine archaeal group 1 JGI ETNP_125m_188_A04 (contamination screened)",1,0,0,1,2
"575","2706794841","Marine archaeal group 1 JGI GoM_1470m_185_E01 (contamination screened)",1,0,0,1,2
"576","2706794870","Marine archaeal group 1 JGI GoM_375m_188_A11 (contamination screened)",1,0,0,1,2
"577","2708742549","Candidatus Bathyarchaeota archaeon RBG_13_46_16b",1,0,0,1,2
"578","2708742550","Candidatus Bathyarchaeota archaeon RBG_13_38_9",1,0,0,1,2
"579","2708742557","Euryarchaeota archaeon RBG_16_67_27",1,0,0,1,2
"580","2708742559","Euryarchaeota archaeon RBG_16_68_13",1,0,0,0,1
"581","2708742562","archaeon RBG_16_50_20",1,0,0,1,2
"582","2708742563","Euryarchaeota archaeon RBG_19FT_COMBO_69_17",1,0,0,1,2
"583","2711768646","Pyrococcus chitonophagus DSM 10152",1,0,0,1,2
"584","2713897302","Euryarchaeota archaeon SCGC SAG AG-538-B04",1,0,0,1,2
"585","2716884236","Thaumarchaeota archaeon SCGC AG-159-M13",1,0,0,1,2
"586","2718217640","Natronolimnobius aegyptiacus JW/NM-HA 15",1,0,0,1,2
"587","2718217642","Unclassified Aigarchaeota JZ bin_40",1,0,0,1,2
"588","2718217644","Unclassified Aigarchaeota JZ bin_19",1,0,0,1,2
"589","2718217655","Unclassfied Crenarchaeota DRTY7 bin_1",1,0,0,1,2
"590","2718217666","Unclassfied Crenarchaeota GMQ bin_5",1,0,0,1,2
"591","2718217667","Unclassfied Crenarchaeota GMQ bin_14",1,0,0,1,2
"592","2718217684","Unclassified Thaumarchaeota YP1_bin3",1,0,0,1,2
"593","2718217701","Metallosphaera sedula ARS50-1",1,0,0,1,2
"594","2718217702","Candidatus Nitrosocosmicus exaquare G61",1,0,0,1,2
"595","2721755430","Aeropyrum sp. GMQ bin_9",1,0,0,1,2
"596","2721755432","Aeropyrum sp. JZ bin_13",1,0,0,1,2
"597","2721755435","Unclassfied Crenarchaeota JZZ bin_31",1,0,0,1,2
"598","2721755437","Unclassfied Crenarchaeota JZ bin_37",1,0,0,1,2
"599","2721755440","Unclassfied Crenarchaeota JZ bin_55",1,0,0,1,2
"600","2721755441","Unclassfied Crenarchaeota ZZQ bin_1",1,0,0,1,2
"601","2721755442","Unclassfied Crenarchaeota ZZQ bin_2",1,0,0,1,2
"602","2721755443","Sulfolobus sp. ZZQ bin_3_2nd",1,0,0,1,2
"603","2721755854","Thermoplasmatales GII_archaea JGI 02_E19 (contamination screened)",1,0,0,0,1
"604","2721755890","Archaeoglobus sp. JZ bin_24",1,0,0,0,1
"605","2721755898","Unclassified archaeon JZ bin_50",1,0,0,0,1
"606","2721756039","Thermoplasmata archaeon JGI 04_M4 (contamination screened)",1,0,0,1,2
"607","2724679685","Thaumarchaeota archaeon JGI 02_H7 (contamination screened)",1,0,0,1,2
"608","2724679704","Halorubrum chaoviator DSM 19316",1,0,0,1,2
"609","2724679794","Halorubrum cibi DSM 19504",1,0,0,1,2
"610","2724679803","Halorubrum vacuolatum DSM 8800",1,0,0,1,2
"611","2724679816","Halobellus salinus DSM 18730",1,0,0,1,2
"612","2724679893","Thermoplasmata archaeon JGI 04_N9 (contamination screened)",1,0,0,0,1
"613","2728369221","Natronoarchaeum philippinense DSM 27208",1,0,0,1,2
"614","2728369295","Candidatus Bathyarchaeota archaeon JdFR-04",1,0,0,1,2
"615","2728369297","Candidatus Geothermarchaeota archaeon JdFR-14",1,0,0,1,2
"616","2728369298","Candidatus Bathyarchaeota archaeon JdFR-08",1,0,0,1,2
"617","2728369299","Candidatus Bathyarchaeota archaeon JdFR-07",1,0,0,1,2
"618","2728369306","Archaeoglobus sp. JdFR-41",1,0,0,1,2
"619","2728369307","Archaeoglobus sp. JdFR-39",1,0,0,1,2
"620","2728369308","Archaeoglobus sp. JdFR-37",1,0,0,1,2
"621","2728369309","Archaeoglobus sp. JdFR-35",1,0,0,1,2
"622","2728369311","Candidatus Geothermarchaeota archaeon JdFR-13",1,0,0,1,2
"623","2728369312","Archaeoglobus sp. JdFR-25",1,0,0,0,1
"624","2728369313","Archaeoglobus sp. JdFR-26",1,0,0,1,2
"625","2728369321","Archaeoglobi archaeon JdFR-42",1,0,0,1,2
"626","2728369324","Archaeoglobus sp. JdFR-36",1,0,0,0,1
"627","2728369326","Archaeoglobus sp. JdFR-24",1,0,0,1,2
"628","2728369327","Archaeoglobus sp. JdFR-27",1,0,0,1,2
"629","2728369330","Archaeoglobus sp. JdFR-32",1,0,0,1,2
"630","2728369331","Archaeoglobus sp. JdFR-34",1,0,0,1,2
"631","2728369333","Archaeoglobus sp. JdFR-31",1,0,0,1,2
"632","2728369334","Thermococcus sp. JdFR-02",1,0,0,1,2
"633","2728369335","Archaeoglobus sp. JdFR-38",1,0,0,0,1
"634","2728369337","Archaeoglobus sp. JdFR-30",1,0,0,0,1
"635","2728369338","Aciduliprofundum sp. JdFR-44",1,0,0,0,1
"636","2728369490","Unclassfied Crenarchaeota ZZQ bin_4_3rd",1,0,0,1,2
"637","2728369526","Nitrosopumilus sp. AR",1,0,0,1,2
"638","2728369528","Thermoplasmatales archaeon A-plasma",1,0,0,1,2
"639","2728369530","Thermoplasmatales archaeon I-plasma",1,0,0,1,2
"640","2728369532","Sulfolobus islandicus M.16.43",1,0,0,1,2
"641","2728369533","Sulfolobus islandicus M.16.47",1,0,0,1,2
"642","2728369534","Sulfolobus sp. A20",1,0,0,1,2
"643","2728369535","Haloferax gibbonsii ARA6",1,0,0,1,2
"644","2728369536","Sulfolobus islandicus M.16.2",1,0,0,1,2
"645","2728369537","Sulfolobus islandicus M.16.40",1,0,0,1,2
"646","2728369538","Haladaptatus sp. W1",1,0,0,0,1
"647","2728369541","Saccharolobus solfataricus P1",1,0,0,1,2
"648","2728369544","Methanomicrobiales archaeon Methan_06",1,0,0,0,1
"649","2728369726","Unclassified Bathyarchaeota JZ bin_7 (updated)",1,0,0,1,2
"650","2731639152","Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_O18 (contamination screened)",1,0,0,1,2
"651","2731639178","Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_O16 (contamination screened)",1,0,0,1,2
"652","2731639230","Marine group I.1a Thaumarchaeota archaeon SCGC AG-485_D20 (contamination screened)",1,0,0,1,2
"653","2731639231","Marine group I.1a Thaumarchaeota archaeon SCGC AG-485_G10 (contamination screened)",1,0,0,1,2
"654","2731639232","Marine group I.1a Thaumarchaeota archaeon SCGC AG-485_G20 (contamination screened)",1,0,0,1,2
"655","2731639251","Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_L18 (contamination screened)",1,0,0,0,1
"656","2731639255","Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_K17 (contamination screened)",1,0,0,1,2
"657","2739367755","Thaumarchaeota archaeon JGI _01_D19 (contamination screened)",1,0,0,1,2
"658","2740891960","Marine group I.1a Thaumarcheaota archaeon SCGC AD-613_E13 (contamination screened)",1,0,0,1,2
"659","2740891966","Marine group II.B Euryarchaeota SCGC AG-487_I20 (contamination screened)",1,0,0,1,2
"660","2740891968","Marine group II.B Euryarchaeota SCGC AG-487_P23 (contamination screened)",1,0,0,0,1
