"","IMG_genome_ID","genome_name","met_mutase","met_epimerase","12S_carboxyltransferase","5S_carboxyltransferase","1_3S_carboxyltransferase","met_carboxyltransferase_complex","succ_transferase","n_genes_present","carboxyltransferase_any"
"303","2636415503","Thermococcus eurythermalis A501",1,1,0,0,0,0,0,2,0
"304","2636415580","Saccharolobus solfataricus SULB",1,1,0,0,0,0,0,2,0
"305","2636415618","Marine Group I thaumarchaeote SCGC AAA799-D11 (unscreened)",1,1,0,0,0,0,0,2,0
"306","2636415715","Haloarcula salaria H5-DGR",1,0,0,0,0,0,0,1,0
"307","2636415725","uncultured crenarchaeote",1,1,0,0,0,0,0,2,0
"308","2636416021","Natronorubrum texcoconense DSM 25211",1,1,0,0,0,0,0,2,0
"309","2636416047","Natronobacterium texcoconense DSM 24767",1,1,0,0,0,0,0,2,0
"310","2636416066","Halopiger aswanensis DSM 13151",1,1,0,0,0,0,0,2,0
"311","2636416117","Halorubrum saccharovorum H3",1,1,0,0,0,0,0,2,0
"312","2639762563","Halostagnicola kamekurae DSM 22427",1,1,0,0,0,0,0,2,0
"313","2639762573","Natrinema salaciae DSM 25055",1,1,0,0,0,0,0,2,0
"314","2639762614","Haloterrigena sp. LL2A",1,1,0,0,0,0,0,2,0
"315","2639762639","Haloferax larsenii CDM_5",1,1,0,0,0,0,0,2,0
"316","2639762674","Euryarchaeota archaeon SCGC AAA287-E17 (unscreened)",1,1,0,0,0,0,0,2,0
"317","2639762675","Euryarchaeota archaeon SCGC AAA287-I03 (unscreened)",1,1,0,0,0,0,0,2,0
"318","2639762676","Euryarchaeota archaeon SCGC AAA287-N16 (unscreened)",1,1,0,0,0,0,0,2,0
"319","2639762678","Euryarchaeota archaeon SCGC AB-637-M18 (unscreened)",1,0,0,0,0,0,0,1,0
"320","2639762706","Marine Group I crenarchaeon SCGC AB-629-A13 - v2 (unscreened)",1,1,0,0,0,0,0,2,0
"321","2639762712","Marine Group I crenarchaeon SCGC AB-629-I23 - v2 (unscreened)",1,1,0,0,0,0,0,2,0
"322","2642422550","Haloterrigena hispanica CDM_6",1,1,0,0,0,0,0,2,0
"323","2645727535","Metallosphaera sedula ARS120-2",1,1,0,0,0,0,0,2,0
"324","2645727699","Halorubrum tropicale 5",1,1,0,0,0,0,0,2,0
"325","2645727804","Halopiger salifodinae KCY07-B2",1,1,0,0,0,0,0,2,0
"326","2645727876","Thermococcus sp. EP1",1,1,0,0,0,0,0,2,0
"327","2645728044","Metallosphaera sedula ARS120-1",1,1,0,0,0,0,0,2,0
"328","2645728163","Candidatus Thalassoarchaea marina composite genome",1,1,0,0,0,0,0,2,0
"329","2648501262","Saccharolobus solfataricus SULA",1,1,0,0,0,0,0,2,0
"330","2648501265","Metallosphaera sedula ARS50-2",1,1,0,0,0,0,0,2,0
"331","2648501531","Thaumarchaeota archaeon SCGC AAA292-P19 (contamination screened)",1,1,0,0,0,0,0,2,0
"332","2648501790","Halarchaeum acidiphilum MH1-52-1",1,0,0,0,0,0,0,1,0
"333","2648501819","Halarchaeum acidiphilum JCM 16109",1,0,0,0,0,0,0,1,0
"334","2651869505","Candidatus Nitrosotenuis aquarius AQ6f complete genome",1,1,0,0,0,0,0,2,0
"335","2651869596","Haloterrigena hispanica CDM_1",1,1,0,0,0,0,0,2,0
"336","2651869712","Metallosphaera sedula SARC-M1",1,1,0,0,0,0,0,2,0
"337","2651869823","Haloarcula rubripromontorii SL3",1,1,0,0,0,0,0,2,0
"338","2651870038","unclassified Euryarchaeota Bin 15",1,1,0,0,0,0,0,2,0
"339","2651870039","unclassified Euryarchaeota Bin 17",1,1,0,0,0,0,0,2,0
"340","2651870040","unclassified Euryarchaeota Bin 18",1,1,0,0,0,0,0,2,0
"341","2651870041","unclassified Euryarchaeota Bin 17-1",1,0,0,0,0,0,0,1,0
"342","2651870118","Halopenitus malekzadehii IBRC-M10418",1,0,0,0,0,0,0,1,0
"343","2651870124","Halovenus aranensis IBRC-M10015",1,1,0,0,0,0,0,2,0
"344","2651870125","Halorientalis regularis IBRC-M 10760",1,1,0,0,0,0,0,2,0
"345","2651870127","Haloarchaeobius iranensis IBRC-M 10013",1,1,0,0,0,0,0,2,0
"346","2651870208","Nitrosopelagicus sp. REDSEA-S27_B13N2",1,1,0,0,0,0,0,2,0
"347","2651870210","Nitrosopelagicus sp. REDSEA-S32_B2",1,1,0,0,0,0,0,2,0
"348","2651870296","Unclassified euryarchaeota (Marine Group II) REDSEA-S25_B4N5",1,1,0,0,0,0,0,2,0
"349","2651870298","Unclassified euryarchaeota (Marine Group II) REDSEA-S30_B12",1,1,0,0,0,0,0,2,0
"350","2654587572","Halolamina pelagica cdk2",1,1,0,0,0,0,0,2,0
"351","2654587877","unclassified Nitrosopumilaceae Bin 71",1,1,0,0,0,0,0,2,0
"352","2654587885","Halopenitus persicus IBRC10041",1,1,0,0,0,0,0,2,0
"353","2654588078","Crenarchaeota group archaeon SMTZ-80",1,1,0,0,0,0,0,2,0
"354","2654588107","Halorientalis persicus IBRC-M 10043",1,1,0,0,0,0,0,2,0
"355","2654588132","Thermococcus thioreducens OGL-20",1,1,0,0,0,0,0,2,0
"356","2657244911","Thaumarchaeota AK31 archaeon AG-122-D18 (unscreened)",1,1,0,0,0,0,0,2,0
"357","2657244912","Thaumarchaeota AK31 archaeon AG-122-D18 (contamination screened)",1,1,0,0,0,0,0,2,0
"358","2657244923","Nitrosocosmicus oleophilus MY3",1,1,0,0,0,0,0,2,0
"359","2657245294","Thaumarchaeota archaeon SCGC AC-312_A11 - v2 (unscreened)",1,1,0,0,0,0,0,2,0
"360","2657245297","Thaumarchaeota archaeon SCGC AC-312_E07 - v2 (unscreened)",1,1,0,0,0,0,0,2,0
"361","2657245298","Thaumarchaeota archaeon SCGC AC-312_E07 - v2 (contamination screened)",1,1,0,0,0,0,0,2,0
"362","2657245299","Thaumarchaeota archaeon SCGC AC-312_E06 - v2 (unscreened)",1,1,0,0,0,0,0,2,0
"363","2657245300","Thaumarchaeota archaeon SCGC AC-312_E06 - v2 (contamination screened)",1,1,0,0,0,0,0,2,0
"364","2657245307","Thaumarchaeota archaeon SCGC AC-312_F15 - v2 (unscreened)",1,0,0,0,0,0,0,1,0
"365","2657245308","Thaumarchaeota archaeon SCGC AC-312_F15 - v2 (contamination screened)",1,0,0,0,0,0,0,1,0
"366","2657245679","Sulfolobus acidocaldarius NG05B_CO5_07",1,1,0,0,0,0,0,2,0
"367","2660238001","Sulfolobus acidocaldarius GG12-C01-09",1,1,0,0,0,0,0,2,0
"368","2663762667","Euryarchaeota archaeon SCGC AC-312_P18 - v2 (contamination screened)",1,1,0,0,0,0,0,2,0
"369","2663762668","Euryarchaeota archaeon SCGC AC-312_P18 - v2 (unscreened)",1,1,0,0,0,0,0,2,0
"370","2663762745","Halolamina pelagica CGMCC 1.10329",1,1,0,0,0,0,0,2,0
"371","2663763551","Thaumarchaeota archaeon SCGC AC-312_J09v2 (contamination screened)",1,1,0,0,0,0,0,2,0
"372","2667527214","Haloterrigena saccharevitans AB14",1,1,0,0,0,0,0,2,0
"373","2667527389","Halomicrobium zhouii CGMCC 1.10457",1,1,0,0,0,0,0,2,0
"374","2667527490","Candidatus Poseidoniales archaeon AHCG",1,1,0,0,0,0,0,2,0
"375","2671180119","Halorubrum lacusprofundi R1S1 draft",1,1,0,0,0,0,0,2,0
"376","2671180169","Halopelagius longus CGMCC 1.12397",1,1,0,0,0,0,0,2,0
"377","2671180170","Halopiger salifodinae CGMCC 1.12284",1,1,0,0,0,0,0,2,0
"378","2675903317","Sulfolobus acidocaldarius GG12-C01-18",1,1,0,0,0,0,0,2,0
"379","2675903501","Halobacterium hubeiense JI20-1",1,1,0,0,0,0,0,2,0
"380","2675903548","Sulfolobus acidocaldarius GG12-C01-01",1,1,0,0,0,0,0,2,0
"381","2681812914","Haladaptatus litoreus CGMCC 1.7737",1,1,0,0,0,0,0,2,0
"382","2681812915","Haloterrigena daqingensis CGMCC 1.8909",1,1,0,0,0,0,0,2,0
"383","2681812919","Natronorubrum thiooxidans HArc-T",1,1,0,0,0,0,0,2,0
"384","2681812990","Thermococcus guaymasensis DSM 11113",1,1,0,0,0,0,0,2,0
"385","2681812991","Thermocladium modestius JCM 10088",1,1,0,0,0,0,0,2,0
"386","2681813019","Sulfolobus sp. JCM 16833",1,1,0,0,0,0,0,2,0
"387","2681813025","Metallosphaera hakonensis JCM 8857",1,1,0,0,0,0,0,2,0
"388","2681813028","Thermococcus peptonophilus JCM 9653",1,0,0,0,0,0,0,1,0
"389","2681813032","Sulfolobus metallicus DSM 6482, JCM 9184",1,1,0,0,0,0,0,2,0
"390","2681813044","Haloferax massiliensis Arc-Hr",1,1,0,0,0,0,0,2,0
"391","2681813379","Haloparvum sedimenti DYS4",1,1,0,0,0,0,0,2,0
"392","2681813380","Haloferax sp. Q22",1,1,0,0,0,0,0,2,0
"393","2681813399","candidate divison MSBL1 archaeon SCGC-AAA259I07",1,0,0,0,0,0,0,1,0
"394","2681813416","Thermococcus thioreducens DSM 14981",1,1,0,0,0,0,0,2,0
"395","2681813470","putative Thaumarchaeota genus Nitrosopumilus sp. v2 (bin U_52180)",1,1,0,0,0,0,0,2,0
"396","2681813472","putative Thaumarchaeota genus Nitrosopumilus sp. v2 (bin U_52366)",1,1,0,0,0,0,0,2,0
"397","2684622511","Thermococcus barophilus CH5",1,1,0,0,0,0,0,2,0
"398","2684622567","Halorubrum aethiopicum SAH-A6",1,1,0,0,0,0,0,2,0
"399","2684622610","Thermococcus sp. 2319x1",1,1,0,0,0,0,0,2,0
"400","2684622629","Halalkalicoccus paucihalophilus DSM 24557",1,1,0,0,0,0,0,2,0
"401","2684622631","Halorubrum sp. SD626R",1,1,0,0,0,0,0,2,0
"402","2684622662","Thermococcus celericrescens DSM 17994",1,1,0,0,0,0,0,2,0
"403","2684622664","Haloarcula sp. CBA1128",1,1,0,0,0,0,0,2,0
"404","2684622665","Halobacterium sp. CBA1132",1,1,0,0,0,0,0,2,0
"405","2684622697","Sulfolobus acidocaldarius GG12-C01-02",1,1,0,0,0,0,0,2,0
"406","2684622698","Sulfolobus acidocaldarius GG12-C01-03",1,1,0,0,0,0,0,2,0
"407","2684622699","Sulfolobus acidocaldarius GG12-C01-04",1,1,0,0,0,0,0,2,0
"408","2684622700","Sulfolobus acidocaldarius GG12-C01-05",1,1,0,0,0,0,0,2,0
"409","2684622701","Sulfolobus acidocaldarius GG12-C01-07",1,1,0,0,0,0,0,2,0
"410","2684622702","Sulfolobus acidocaldarius GG12-C01-08",1,1,0,0,0,0,0,2,0
"411","2684622703","Sulfolobus acidocaldarius GG12-C01-10",1,1,0,0,0,0,0,2,0
"412","2684622704","Sulfolobus acidocaldarius GG12-C01-11",1,1,0,0,0,0,0,2,0
"413","2684622705","Sulfolobus acidocaldarius GG12-C01-12",1,1,0,0,0,0,0,2,0
"414","2684622706","Sulfolobus acidocaldarius GG12-C01-13",1,1,0,0,0,0,0,2,0
"415","2684622707","Sulfolobus acidocaldarius GG12-C01-14",1,1,0,0,0,0,0,2,0
"416","2684622708","Sulfolobus acidocaldarius GG12-C01-16",1,1,0,0,0,0,0,2,0
"417","2684622709","Sulfolobus acidocaldarius GG12-C01-17",1,1,0,0,0,0,0,2,0
"418","2684622710","Sulfolobus acidocaldarius GG12-C01-20",1,1,0,0,0,0,0,2,0
"419","2684622711","Sulfolobus acidocaldarius GG12-C01-21",1,1,0,0,0,0,0,2,0
"420","2684622712","Sulfolobus acidocaldarius NG05A_C04",1,1,0,0,0,0,0,2,0
"421","2684622713","Sulfolobus acidocaldarius NG05A_C05_01",1,1,0,0,0,0,0,2,0
"422","2684622714","Sulfolobus acidocaldarius NG05B_C03_01",1,1,0,0,0,0,0,2,0
"423","2684622715","Sulfolobus acidocaldarius NG05B_C06_02",1,1,0,0,0,0,0,2,0
"424","2684622716","Sulfolobus acidocaldarius NG05B_C06_03",1,1,0,0,0,0,0,2,0
"425","2684622717","Sulfolobus acidocaldarius NG05B_C06_04",1,1,0,0,0,0,0,2,0
"426","2684622718","Sulfolobus acidocaldarius NG05B_C06_05",1,1,0,0,0,0,0,2,0
"427","2684622719","Sulfolobus acidocaldarius NG05B_C06_06",1,1,0,0,0,0,0,2,0
"428","2684622720","Sulfolobus acidocaldarius NG05B_C06_07",1,1,0,0,0,0,0,2,0
"429","2684622721","Sulfolobus acidocaldarius NG05B_C06_11",1,1,0,0,0,0,0,2,0
"430","2684622722","Sulfolobus acidocaldarius NG05B_C06_12",1,1,0,0,0,0,0,2,0
"431","2684622723","Sulfolobus acidocaldarius NG05B_C06_13",1,1,0,0,0,0,0,2,0
"432","2684622724","Sulfolobus acidocaldarius NG05B_CO5_02",1,1,0,0,0,0,0,2,0
"433","2684622725","Sulfolobus acidocaldarius NG05B_CO5_03",1,1,0,0,0,0,0,2,0
"434","2684622726","Sulfolobus acidocaldarius NG05B_CO5_04",1,1,0,0,0,0,0,2,0
"435","2684622727","Sulfolobus acidocaldarius NG05B_CO5_05",1,1,0,0,0,0,0,2,0
"436","2684622728","Sulfolobus acidocaldarius NG05B_CO5_06",1,1,0,0,0,0,0,2,0
"437","2684622729","Sulfolobus acidocaldarius NG05B_CO5_08",1,1,0,0,0,0,0,2,0
"438","2684622730","Sulfolobus acidocaldarius NG05B_CO5_09",1,1,0,0,0,0,0,2,0
"439","2684622731","Sulfolobus acidocaldarius NG05B_CO5_10",1,1,0,0,0,0,0,2,0
"440","2684622732","Sulfolobus acidocaldarius NG05B_CO5_11",1,1,0,0,0,0,0,2,0
"441","2684622733","Sulfolobus acidocaldarius NG05B_CO5_12",1,1,0,0,0,0,0,2,0
"442","2684622734","Sulfolobus acidocaldarius NG05B_CO5_13",1,1,0,0,0,0,0,2,0
"443","2684622735","Sulfolobus acidocaldarius NG05B_CO5_15",1,1,0,0,0,0,0,2,0
"444","2684622736","Sulfolobus acidocaldarius GG12-C01-15",1,1,0,0,0,0,0,2,0
"445","2684622737","Sulfolobus acidocaldarius GG12-C01-22",1,1,0,0,0,0,0,2,0
"446","2684622738","Sulfolobus acidocaldarius NG05B_CO5_01",1,1,0,0,0,0,0,2,0
"447","2684622739","Sulfolobus acidocaldarius NG05B_CO5_14",1,1,0,0,0,0,0,2,0
"448","2687453162","Thermococcus peptonophilus OG-1",1,1,0,0,0,0,0,2,0
"449","2687453428","Thermococcus piezophilus CDGS",1,1,0,0,0,0,0,2,0
"450","2687453501","Pyrococcus kukulkanii NCB100",1,1,0,0,0,0,0,2,0
"451","2690315681","Haloarcula sp. K1",1,1,0,0,0,0,0,2,0
"452","2690315682","Nitrosopumilus sp. Nsub",1,1,0,0,0,0,0,2,0
"453","2690315683","Haloprofundus marisrubri SB9",1,1,0,0,0,0,0,2,0
"454","2690315684","Haloferax marisrubri SB3",1,1,0,0,0,0,0,2,0
"455","2690315685","Haloferax profundi SB29",1,1,0,0,0,0,0,2,0
"456","2690315686","Haladaptatus sp. R4",1,1,0,0,0,0,0,2,0
"457","2693429869","Halobiforma haloterrestris DSM 13078",1,1,0,0,0,0,0,2,0
"458","2693429892","Haloarcula vallismortis DSM 3756",1,1,0,0,0,0,0,2,0
"459","2693429898","Halohasta litchfieldiae DSM 22187",1,1,0,0,0,0,0,2,0
"460","2693429900","Natronobacterium gregoryi DSM 3393",1,1,0,0,0,0,0,2,0
"461","2693429943","Thaumarchaeota archaeon SCGC AC-312_I04 - v2 (unscreened)",1,0,0,0,0,0,0,1,0
"462","2693429944","Thaumarchaeota archaeon SCGC AC-312_I04 - v2 (contamination screened)",1,0,0,0,0,0,0,1,0
"463","2695420318","Halolamina sediminis halo7",1,1,0,0,0,0,0,2,0
"464","2695420988","Halobaculum gomorrense DSM 9297",1,1,0,0,0,0,0,2,0
"465","2695421020","Candidatus Bathyarchaeota archaeon BA2",1,0,0,0,0,0,0,1,0
"466","2698536698","Haladaptatus paucihalophilus DSM 18195",1,1,0,0,0,0,0,2,0
"467","2698536741","unclassified Thaumarchaeota archaeon bin19",1,1,0,0,0,0,0,2,0
"468","2700988671","Thaumarchaeota archaeon SCGC AC-337_C08v3 (contamination screened)",1,1,0,0,0,0,0,2,0
"469","2706794805","Marine archaeal group 1 JGI GoM_1470m_185_A05 (contamination screened)",1,1,0,0,0,0,0,2,0
"470","2706794819","Marine archaeal group 1 JGI GoM_375m_188_F04 (contamination screened)",1,0,0,0,0,0,0,1,0
"471","2706794823","Marine archaeal group 1 JGI GoM_375m_188_E10 (contamination screened)",1,1,0,0,0,0,0,2,0
"472","2706794827","Marine archaeal group 1 JGI ETNP_125m_188_A04 (contamination screened)",1,1,0,0,0,0,0,2,0
"473","2706794841","Marine archaeal group 1 JGI GoM_1470m_185_E01 (contamination screened)",1,1,0,0,0,0,0,2,0
"474","2706794870","Marine archaeal group 1 JGI GoM_375m_188_A11 (contamination screened)",1,1,0,0,0,0,0,2,0
"475","2706794893","Marine archaeal group 1 JGI GoM_1470m_185_F01 (contamination screened)",1,0,0,0,0,0,0,1,0
"476","2708742550","Candidatus Bathyarchaeota archaeon RBG_13_38_9",1,1,0,0,0,0,0,2,0
"477","2708742563","Euryarchaeota archaeon RBG_19FT_COMBO_69_17",1,1,0,0,0,0,0,2,0
"478","2711768646","Pyrococcus chitonophagus DSM 10152",1,1,0,0,0,0,0,2,0
"479","2713897302","Euryarchaeota archaeon SCGC SAG AG-538-B04",1,1,0,0,0,0,0,2,0
"480","2716884235","Thaumarchaeota archaeon SCGC AG-293-C20",1,0,0,0,0,0,0,1,0
"481","2716884236","Thaumarchaeota archaeon SCGC AG-159-M13",1,1,0,0,0,0,0,2,0
"482","2716884885","Thaumarchaeota archaeon SCGC AC-337_F14v2 (unscreened)",1,0,0,0,0,0,0,1,0
"483","2718217640","Natronolimnobius aegyptiacus JW/NM-HA 15",1,1,0,0,0,0,0,2,0
"484","2718217664","Unclassfied Crenarchaeota GMQ bin_12",1,0,0,0,0,0,0,1,0
"485","2718217666","Unclassfied Crenarchaeota GMQ bin_5",1,1,0,0,0,0,0,2,0
"486","2718217669","Unclassified Bathyarchaeota JZ bin_14",1,0,0,0,0,0,0,1,0
"487","2718217673","Unclassified Bathyarchaeota JZ bin_36.2",1,0,0,0,0,0,0,1,0
"488","2718217701","Metallosphaera sedula ARS50-1",1,1,0,0,0,0,0,2,0
"489","2718217702","Candidatus Nitrosocosmicus exaquare G61",1,1,0,0,0,0,0,2,0
"490","2721755434","Unclassfied Crenarchaeota JZ bin_20",1,0,0,0,0,0,0,1,0
"491","2721755436","Unclassfied Crenarchaeota JZ bin_35",1,0,0,0,0,0,0,1,0
"492","2721755440","Unclassfied Crenarchaeota JZ bin_55",1,1,0,0,0,0,0,2,0
"493","2721755441","Unclassfied Crenarchaeota ZZQ bin_1",1,1,0,0,0,0,0,2,0
"494","2721755443","Sulfolobus sp. ZZQ bin_3_2nd",1,1,0,0,0,0,0,2,0
"495","2721755898","Unclassified archaeon JZ bin_50",1,1,0,0,0,0,0,2,0
"496","2724679685","Thaumarchaeota archaeon JGI 02_H7 (contamination screened)",1,1,0,0,0,0,0,2,0
"497","2724679704","Halorubrum chaoviator DSM 19316",1,1,0,0,0,0,0,2,0
"498","2724679794","Halorubrum cibi DSM 19504",1,1,0,0,0,0,0,2,0
"499","2724679803","Halorubrum vacuolatum DSM 8800",1,1,0,0,0,0,0,2,0
"500","2724679816","Halobellus salinus DSM 18730",1,1,0,0,0,0,0,2,0
"501","2724679893","Thermoplasmata archaeon JGI 04_N9 (contamination screened)",1,1,0,0,0,0,0,2,0
"502","2728369221","Natronoarchaeum philippinense DSM 27208",1,1,0,0,0,0,0,2,0
"503","2728369295","Candidatus Bathyarchaeota archaeon JdFR-04",1,1,0,0,0,0,0,2,0
"504","2728369297","Candidatus Geothermarchaeota archaeon JdFR-14",1,1,0,0,0,0,0,2,0
"505","2728369306","Archaeoglobus sp. JdFR-41",1,1,0,0,0,0,0,2,0
"506","2728369307","Archaeoglobus sp. JdFR-39",1,1,0,0,0,0,0,2,0
"507","2728369311","Candidatus Geothermarchaeota archaeon JdFR-13",1,1,0,0,0,0,0,2,0
"508","2728369321","Archaeoglobi archaeon JdFR-42",1,1,0,0,0,0,0,2,0
"509","2728369332","Archaeoglobus sp. JdFR-29",1,0,0,0,0,0,0,1,0
"510","2728369333","Archaeoglobus sp. JdFR-31",1,1,0,0,0,0,0,2,0
"511","2728369334","Thermococcus sp. JdFR-02",1,1,0,0,0,0,0,2,0
"512","2728369526","Nitrosopumilus sp. AR",1,1,0,0,0,0,0,2,0
"513","2728369532","Sulfolobus islandicus M.16.43",1,1,0,0,0,0,0,2,0
"514","2728369533","Sulfolobus islandicus M.16.47",1,1,0,0,0,0,0,2,0
"515","2728369534","Sulfolobus sp. A20",1,1,0,0,0,0,0,2,0
"516","2728369535","Haloferax gibbonsii ARA6",1,1,0,0,0,0,0,2,0
"517","2728369536","Sulfolobus islandicus M.16.2",1,1,0,0,0,0,0,2,0
"518","2728369537","Sulfolobus islandicus M.16.40",1,1,0,0,0,0,0,2,0
"519","2728369538","Haladaptatus sp. W1",1,1,0,0,0,0,0,2,0
"520","2728369541","Saccharolobus solfataricus P1",1,1,0,0,0,0,0,2,0
"521","2731639230","Marine group I.1a Thaumarchaeota archaeon SCGC AG-485_D20 (contamination screened)",1,1,0,0,0,0,0,2,0
"522","2731639232","Marine group I.1a Thaumarchaeota archaeon SCGC AG-485_G20 (contamination screened)",1,1,0,0,0,0,0,2,0
"523","2731639251","Marine group I.1a Thaumarchaeota archaeon SCGC AG-487_L18 (contamination screened)",1,1,0,0,0,0,0,2,0
"524","2739367755","Thaumarchaeota archaeon JGI _01_D19 (contamination screened)",1,1,0,0,0,0,0,2,0
"525","2739367758","Thermofilum sp. GMQ bin_8",1,0,0,0,0,0,0,1,0
"526","2740891897","Marine group I.1a Thaumarcheaota archaeon SCGC AD-613_A02 (contamination screened)",1,0,0,0,0,0,0,1,0
"527","2740891960","Marine group I.1a Thaumarcheaota archaeon SCGC AD-613_E13 (contamination screened)",1,1,0,0,0,0,0,2,0
"528","2740891966","Marine group II.B Euryarchaeota SCGC AG-487_I20 (contamination screened)",1,1,0,0,0,0,0,2,0
"529","2740891970","Marine group I.1a Thaumarcheaota archaeon SCGC AD-613_M13 (contamination screened)",1,1,0,0,0,0,0,2,0
"530","2740891974","Marine group I.1a Thaumarcheaota archaeon SCGC AD-613_M16 (contamination screened)",1,1,0,0,0,0,0,2,0
"531","2740891977","Candidatus Thorarchaeota archaeon SMTZ1-45",1,1,0,0,0,0,0,2,0
"532","2740891978","Candidatus Thorarchaeota archaeon SMTZ-45",1,1,0,0,0,0,0,2,0
"533","2740891980","Candidatus Altiarchaeales archaeon WOR_SM1_86-2",1,0,0,0,0,0,0,1,0
"534","2740891981","Candidatus Thorarchaeota archaeon SMTZ1-83",1,1,0,0,0,0,0,2,0
"535","2740891985","Candidatus Lokiarchaeota archaeon CR_4",1,1,0,0,0,0,0,2,0
"536","2740891991","Candidatus Heimdallarchaeota archaeon LC_2",1,1,0,0,0,0,0,2,0
"537","2740891993","Candidatus Heimdallarchaeota archaeon LC_3",1,1,0,0,0,0,0,2,0
"538","2740891997","Natronolimnobius baerhuensis JCM 12253",1,1,0,0,0,0,0,2,0
"539","2740891998","Halorientalis sp. IM1011",1,1,0,0,0,0,0,2,0
"540","2740891999","Haloterrigena daqingensis JX313",1,1,0,0,0,0,0,2,0
"541","2740892001","Acidianus manzaensis YN-25",1,1,0,0,0,0,0,2,0
"542","2740892563","Marine group I.1a Thaumarcheaota archaeon SCGC AD-613_O15 (contamination screened)",1,0,0,0,0,0,0,1,0
"543","2756170193","Haloferax namakaokahaiae Mke2.3",1,1,0,0,0,0,0,2,0
"544","2756170194","Halovenus sp. WSH3",1,1,0,0,0,0,0,2,0
"545","2756170195","Halobaculum sp. WSA2",1,1,0,0,0,0,0,2,0
"546","2756170196","Haloterrigena sp. P1A",1,1,0,0,0,0,0,2,0
"547","2757320681","Candidatus Nitrosotalea devanaterra NDEV1",1,1,0,0,0,0,0,2,0
"548","2757320762","Candidatus Nitrosomarinus catalina SPOT01",1,1,0,0,0,0,0,2,0
"549","2758568020","Thermococcus chitonophagus GC74",1,1,0,0,0,0,0,2,0
"550","2758568021","Thermococcus radiotolerans EJ2",1,1,0,0,0,0,0,2,0
"551","2758568023","Thermococcus gorgonarius W-12",1,1,0,0,0,0,0,2,0
"552","2758568024","Thermococcus siculi RG-20",1,1,0,0,0,0,0,2,0
"553","2758568025","Thermococcus pacificus P-4",1,1,0,0,0,0,0,2,0
"554","2758568026","Thermococcus barossii SHCK-94",1,1,0,0,0,0,0,2,0
"555","2758568027","Thermococcus profundus DT 5432",1,1,0,0,0,0,0,2,0
"556","2758568028","Thermococcus sp. 5-4",1,1,0,0,0,0,0,2,0
"557","2758568029","Thermococcus sp. P6",1,1,0,0,0,0,0,2,0
"558","2770939332","unclassified Archaeon Obs2_genome_003 Obs2_genome_003",1,0,0,0,0,0,0,1,0
"559","2770939335","Thermofilum sp. Obs2_genome_006 Obs2_genome_006",1,0,0,0,0,0,0,1,0
"560","2770939338","unclassified Sulfolobales Obs2_genome_009 Obs2_genome_009",1,1,0,0,0,0,0,2,0
"561","2770939339","unclassified Candidatus Bathyarchaeota Obs2_genome_010 Obs2_genome_010",1,0,0,0,0,0,0,1,0
"562","2770939346","Metallosphaera sp. Obs2_genome_017 Obs2_genome_017",1,1,0,0,0,0,0,2,0
"563","2770939347","unclassified Sulfolobaceae Obs2_genome_018 Obs2_genome_018",1,1,0,0,0,0,0,2,0
"564","2770939350","unclassified Candidatus Geoarchaeota Obs2_genome_021 Obs2_genome_021",1,0,0,0,0,0,0,1,0
"565","2770939352","unclassified Crenarchaeota Obs2_genome_023 Obs2_genome_023",1,0,0,0,0,0,0,1,0
"566","2770939356","Caldivirga sp. Obs2_genome_027 Obs2_genome_027",1,0,0,0,0,0,0,1,0
"567","2770939359","unclassified Desulfurococcaceae Obs2_genome_030 Obs2_genome_030",1,0,0,0,0,0,0,1,0
"568","2770939375","unclassified Candidatus Geoarchaeota Obs3_genome_046 Obs3_genome_046",1,1,0,0,0,0,0,2,0
"569","2770939394","unclassified Sulfolobaceae Obs4_genome_065 Obs4_genome_065",1,1,0,0,0,0,0,2,0
"570","2770939395","unclassified Sulfolobaceae Obs4_genome_066 Obs4_genome_066",1,1,0,0,0,0,0,2,0
"571","2770939397","unclassified Archaeon Obs4_genome_068 Obs4_genome_068",1,1,0,0,0,0,0,2,0
"572","2770939398","unclassified Archaeon Obs4_genome_069 Obs4_genome_069",1,1,0,0,0,0,0,2,0
"573","2770939399","unclassified Sulfolobales Obs4_genome_070 Obs4_genome_070",1,1,0,0,0,0,0,2,0
"574","2770939400","unclassified Sulfolobales Obs4_genome_071 Obs4_genome_071",1,1,0,0,0,0,0,2,0
"575","2770939402","Caldivirga sp. Obs4_genome_073 Obs4_genome_073",1,0,0,0,0,0,0,1,0
"576","2770939404","Metallosphaera sp. Obs4_genome_075 Obs4_genome_075",1,1,0,0,0,0,0,2,0
"577","2770939405","unclassified Sulfolobaceae Obs4_genome_076 Obs4_genome_076",1,1,0,0,0,0,0,2,0
"578","2770939410","unclassified Archaeon Obs5_genome_081 Obs5_genome_081",1,1,0,0,0,0,0,2,0
"579","2770939428","Metallosphaera sp. Obs6_genome_099 Obs6_genome_099",1,1,0,0,0,0,0,2,0
"580","2770939433","Sulfolobus sp. Obs6_genome_104 Obs6_genome_104",1,1,0,0,0,0,0,2,0
"581","2773857642","Unclassified Hadesarchaeota JZ-1 bin_103",1,0,0,0,0,0,0,1,0
"582","2773857644","Unclassified Hadesarchaeota JZ-2 bin_199",1,0,0,0,0,0,0,1,0
