,strain,gene,hit_score
2275,Promicromonospora_flava,pct,40.4
2276,Propionibacterium_acidipropionici,lcdB,14.8
2277,Propionibacterium_acidipropionici,lcdC,250.5
2278,Propionibacterium_acidipropionici,pct,23.0
2279,Propionibacterium_acnes,acrC,315.1
2280,Propionibacterium_acnes,lcdC,260.4
2281,Propionibacterium_acnes,pct,25.2
2282,Propionibacterium_avidum,lcdC,261.9
2283,Propionibacterium_avidum,pct,26.1
2284,Propionibacterium_freudenreichii,acrC,43.5
2285,Propionibacterium_freudenreichii,lcdC,247.4
2286,Propionibacterium_freudenreichii,pct,24.0
2287,Propionibacterium_jensenii,lcdC,247.3
2288,Propionibacterium_jensenii,pct,21.8
2289,Propionimicrobium_lymphophilum,lcdC,260.8
2290,Propionimicrobium_lymphophilum,pct,17.6
2291,Proteus_mirabilis,acrC,147.4
2292,Proteus_mirabilis,lcdC,28.0
2293,Proteus_penneri,acrC,382.9
2294,Proteus_penneri,lcdA,393.5
2295,Proteus_penneri,lcdB,407.3
2296,Proteus_penneri,lcdC,343.8
2297,Proteus_vulgaris,acrC,385.9
2298,Proteus_vulgaris,lcdA,393.6
2299,Proteus_vulgaris,lcdB,402.4
2300,Proteus_vulgaris,lcdC,344.4
2301,Providencia_alcalifaciens,acrC,295.7
2302,Providencia_alcalifaciens,lcdC,25.1
2303,Providencia_alcalifaciens,pct,13.8
2304,Providencia_rettgeri,acrC,293.8
2305,Providencia_rettgeri,lcdC,32.2
2306,Providencia_rettgeri,pct,591.3
2307,Providencia_rustigianii,acrC,294.9
2308,Providencia_rustigianii,lcdC,25.1
2309,Providencia_rustigianii,pct,13.0
2310,Providencia_stuartii,acrC,288.8
2311,Providencia_stuartii,pct,68.0
2312,Pseudarthrobacter_polychromogenes,acrC,270.2
2313,Pseudarthrobacter_polychromogenes,lcdC,13.3
2314,Pseudarthrobacter_polychromogenes,pct,71.0
2315,Pseudocitrobacter_anthropi,acrC,162.5
2316,Pseudocitrobacter_anthropi,lcdC,22.3
2317,Pseudocitrobacter_anthropi,pct,41.8
2318,Pseudoclavibacter_helvolus,acrC,149.1
2319,Pseudoclavibacter_helvolus,lcdC,13.8
2320,Pseudoflavonifractor_capillosus,lcdA,15.9
2321,Pseudoflavonifractor_capillosus,lcdB,97.3
2322,Pseudoflavonifractor_capillosus,lcdC,294.0
2323,Pseudomonas_aeruginosa,acrC,371.9
2324,Pseudomonas_aeruginosa,lcdC,17.5
2325,Pseudomonas_aeruginosa,pct,62.7
2326,Pseudomonas_alcaliphila,acrC,366.7
2327,Pseudomonas_alcaliphila,lcdC,17.5
2328,Pseudomonas_alcaliphila,pct,765.0
2329,Pseudomonas_fluorescens,acrC,364.1
2330,Pseudomonas_fluorescens,lcdC,20.3
2331,Pseudomonas_fluorescens,pct,75.0
2332,Pseudomonas_fragi,acrC,355.5
2333,Pseudomonas_fragi,lcdC,17.0
2334,Pseudomonas_fragi,pct,72.7
2335,Pseudomonas_gessardii,acrC,363.3
2336,Pseudomonas_gessardii,lcdC,27.0
2337,Pseudomonas_gessardii,pct,73.7
2338,Pseudomonas_monteilii,acrC,372.0
2339,Pseudomonas_monteilii,lcdC,17.0
2340,Pseudomonas_monteilii,pct,61.1
2341,Pseudomonas_nitroreducens,acrC,359.7
2342,Pseudomonas_nitroreducens,lcdC,16.9
2343,Pseudomonas_nitroreducens,pct,61.8
2344,Pseudomonas_oleovorans,acrC,287.7
2345,Pseudomonas_oleovorans,lcdC,17.8
2346,Pseudomonas_oleovorans,pct,65.4
2347,Pseudomonas_parafulva,acrC,364.0
2348,Pseudomonas_parafulva,lcdC,18.7
2349,Pseudomonas_parafulva,pct,63.9
2350,Pseudomonas_putida,acrC,364.5
2351,Pseudomonas_putida,lcdC,17.0
2352,Pseudomonas_putida,pct,63.1
2353,Pseudomonas_stutzeri,acrC,356.3
2354,Pseudomonas_stutzeri,lcdC,17.2
2355,Pseudomonas_stutzeri,pct,63.5
2356,Pseudomonas_tolaasii,acrC,364.2
2357,Pseudomonas_tolaasii,lcdC,19.6
2358,Pseudomonas_tolaasii,pct,73.6
2359,Pseudomonas_yamanorum,acrC,367.0
2360,Pseudomonas_yamanorum,lcdC,19.5
2361,Pseudomonas_yamanorum,pct,68.2
2362,Pseudomonas_zhaodongensis,acrC,354.9
2363,Pseudomonas_zhaodongensis,lcdC,17.3
2364,Pseudomonas_zhaodongensis,pct,65.9
2365,Pseudoramibacter_alactolyticus,acrC,428.2
2366,Pseudoramibacter_alactolyticus,lcdA,406.6
2367,Pseudoramibacter_alactolyticus,lcdB,340.3
2368,Pseudoramibacter_alactolyticus,lcdC,358.2
2369,Pseudoxanthomonas_broegbernensis,acrC,342.5
2370,Pseudoxanthomonas_broegbernensis,lcdC,15.2
2371,Pseudoxanthomonas_broegbernensis,pct,63.1
2372,Pseudoxanthomonas_japonensis,acrC,348.2
2373,Pseudoxanthomonas_japonensis,lcdC,15.8
2374,Pseudoxanthomonas_japonensis,pct,63.0
2375,Pseudoxanthomonas_mexicana,acrC,344.2
2376,Pseudoxanthomonas_mexicana,lcdC,15.6
2377,Pseudoxanthomonas_mexicana,pct,60.2
2378,Psychrobacter_alimentarius,acrC,317.5
2379,Psychrobacter_alimentarius,lcdC,13.0
2380,Psychrobacter_alimentarius,pct,68.1
2381,Psychrobacter_arenosus,acrC,311.4
2382,Psychrobacter_arenosus,lcdC,15.4
2383,Psychrobacter_arenosus,pct,65.4
2384,Psychrobacter_cibarius,acrC,316.4
2385,Psychrobacter_cibarius,lcdC,14.1
2386,Psychrobacter_cibarius,pct,69.6
2387,Psychrobacter_maritimus,acrC,323.0
2388,Psychrobacter_maritimus,lcdC,15.1
2389,Psychrobacter_maritimus,pct,73.3
2390,Psychrobacter_namhaensis,acrC,263.4
2391,Psychrobacter_namhaensis,lcdC,12.5
2392,Psychrobacter_namhaensis,pct,73.7
2393,Pyramidobacter__piscolens,acrC,294.6
2394,Pyramidobacter__piscolens,lcdA,34.4
2395,Pyramidobacter__piscolens,lcdB,111.5
2396,Pyramidobacter__piscolens,lcdC,279.1
2397,Pyramidobacter__piscolens,pct,83.4
2398,Pyramidobacter_piscolens,acrC,294.6
2399,Pyramidobacter_piscolens,lcdA,34.4
2400,Pyramidobacter_piscolens,lcdB,111.5
2401,Pyramidobacter_piscolens,lcdC,279.1
2402,Pyramidobacter_piscolens,pct,83.4
2403,Rahnella_aquatilis,acrC,60.1
2404,Rahnella_aquatilis,lcdC,19.8
2405,Rahnella_aquatilis,pct,31.3
2406,Ralstonia_mannitolilytica,acrC,374.3
2407,Ralstonia_mannitolilytica,lcdC,20.8
2408,Ralstonia_mannitolilytica,pct,596.6
2409,Ralstonia_pickettii,acrC,370.4
2410,Ralstonia_pickettii,lcdC,20.0
2411,Ralstonia_pickettii,pct,589.3
2412,Raoultella_ornithinolytica,acrC,281.4
2413,Raoultella_ornithinolytica,lcdA,19.6
2414,Raoultella_ornithinolytica,lcdB,81.4
2415,Raoultella_ornithinolytica,lcdC,264.1
2416,Raoultella_ornithinolytica,pct,516.0
2417,Raoultella_planticola,acrC,284.0
2418,Raoultella_planticola,lcdA,19.7
2419,Raoultella_planticola,lcdB,79.9
2420,Raoultella_planticola,lcdC,262.6
2421,Raoultella_planticola,pct,517.5
2422,Raoultella_terrigena,acrC,75.7
2423,Raoultella_terrigena,lcdA,20.2
2424,Raoultella_terrigena,lcdB,76.8
2425,Raoultella_terrigena,lcdC,257.2
2426,Raoultella_terrigena,pct,60.8
2427,Rheinheimera_perlucida,acrC,312.8
2428,Rheinheimera_perlucida,lcdC,18.8
2429,Rheinheimera_perlucida,pct,62.2
2430,Rheinheimera_texasensis,acrC,319.1
2431,Rheinheimera_texasensis,lcdC,17.1
2432,Rheinheimera_texasensis,pct,60.5
2433,Rhizobium_metallidurans,acrC,358.1
2434,Rhizobium_metallidurans,lcdC,17.6
2435,Rhizobium_metallidurans,pct,559.6
2436,Rhizobium_radiobacter,acrC,346.6
2437,Rhizobium_radiobacter,lcdC,22.0
2438,Rhizobium_radiobacter,pct,554.2
2439,Rhodococcus_degradans,acrC,302.7
2440,Rhodococcus_degradans,lcdC,23.7
2441,Rhodococcus_degradans,pct,59.9
2442,Rhodococcus_equi,acrC,305.0
2443,Rhodococcus_equi,lcdC,23.5
2444,Rhodococcus_equi,pct,67.3
2445,Rhodococcus_erythropolis,acrC,302.7
2446,Rhodococcus_erythropolis,lcdC,25.1
2447,Rhodococcus_erythropolis,pct,59.0
2448,Rhodococcus_rhodochrous,acrC,306.6
2449,Rhodococcus_rhodochrous,lcdC,27.4
2450,Rhodococcus_rhodochrous,pct,65.7
2451,Riemerella_columbina,acrC,367.2
2452,Riemerella_columbina,lcdB,13.9
2453,Riemerella_columbina,lcdC,14.7
2454,Riemerella_columbina,pct,62.4
2455,Robinsoniella_peoriensis,lcdC,242.4
2456,Romboutsia_ilealis,lcdC,250.6
2457,Romboutsia_lituseburensis,acrC,427.0
2458,Romboutsia_lituseburensis,lcdA,32.5
2459,Romboutsia_lituseburensis,lcdB,133.1
2460,Romboutsia_lituseburensis,lcdC,296.6
2461,Romboutsia_lituseburensis,pct,88.2
2462,Roseburia-intestinalis-L1-82-MAF-2,acrC,403.1
2463,Roseburia-intestinalis-L1-82-MAF-2,lcdC,196.9
2464,Roseburia-intestinalis-L1-82-MAF-2,pct,13.4
2465,Roseburia_faecis,acrC,400.5
2466,Roseburia_faecis,lcdA,59.8
2467,Roseburia_faecis,lcdB,26.3
2468,Roseburia_faecis,lcdC,333.2
2469,Roseburia_hominis,acrC,406.8
2470,Roseburia_hominis,lcdC,260.2
2471,Roseburia_inulinivorans,acrC,403.3
2472,Roseburia_inulinivorans,lcdC,242.5
2473,Roseomonas_mucosa,acrC,286.6
2474,Roseomonas_mucosa,lcdC,17.6
2475,Roseomonas_mucosa,pct,59.3
2476,Rothia_aeria,acrC,205.1
2477,Rothia_dentocariosa,acrC,193.0
2478,Rothia_mucilaginosa,acrC,25.5
2479,Rothia_mucilaginosa,lcdC,13.2
2480,Rudanella_lutea,acrC,375.9
2481,Rudanella_lutea,lcdC,16.9
2482,Rudanella_lutea,pct,135.0
2483,Ruminococcus-gauvreauii-DSM-19829-MAF-2,acrC,436.4
2484,Ruminococcus-gauvreauii-DSM-19829-MAF-2,lcdC,253.9
2485,Ruminococcus-gauvreauii-DSM-19829-MAF-2,pct,823.3
2486,Ruminococcus-lactaris-ATCC-29176-MAF-2,lcdA,66.3
2487,Ruminococcus-lactaris-ATCC-29176-MAF-2,lcdB,21.2
2488,Ruminococcus-lactaris-ATCC-29176-MAF-2,lcdC,303.7
2489,Ruminococcus-lactaris-ATCC-29176-MAF-2,pct,515.7
2490,Ruminococcus-torques-ATCC-27756-MAF-2,lcdC,244.9
2491,Ruminococcus_albus,lcdA,13.0
2492,Ruminococcus_albus,lcdC,269.0
2493,Ruminococcus_bicirculans,lcdB,15.4
2494,Ruminococcus_bicirculans,lcdC,268.1
2495,Ruminococcus_bromii,lcdC,274.6
2496,Ruminococcus_callidus,lcdC,265.1
2497,Ruminococcus_champanellensis,lcdC,273.9
2498,Ruminococcus_faecis,lcdA,62.2
2499,Ruminococcus_faecis,lcdB,84.9
2500,Ruminococcus_faecis,lcdC,297.1
2501,Ruminococcus_faecis,pct,515.4
2502,Ruminococcus_flavefaciens,acrC,206.4
2503,Ruminococcus_flavefaciens,lcdC,275.9
2504,Ruminococcus_gnavus,lcdA,20.4
2505,Ruminococcus_gnavus,lcdB,88.0
2506,Ruminococcus_gnavus,lcdC,281.9
2507,Ruminococcus_torques,lcdC,244.9
2508,Salmonella_enterica,acrC,167.3
2509,Salmonella_enterica,lcdC,21.2
2510,Salmonella_enterica,pct,658.1
2511,Sarcina_ventriculi,acrC,440.8
2512,Sarcina_ventriculi,lcdA,47.4
2513,Sarcina_ventriculi,lcdB,27.0
2514,Sarcina_ventriculi,lcdC,311.3
2515,Scardovia_inopinata,lcdC,251.4
2516,Schlesneria_paludicola,acrC,219.6
2517,Schlesneria_paludicola,lcdC,18.8
2518,Schlesneria_paludicola,pct,682.7
2519,Selenomonas_noxia,lcdC,235.6
2520,Selenomonas_noxia,pct,19.0
2521,Selenomonas_ruminantium,lcdC,252.2
2522,Selenomonas_ruminantium,pct,22.0
2523,Sellimonas_intestinalis,lcdA,33.3
2524,Sellimonas_intestinalis,lcdB,94.4
2525,Sellimonas_intestinalis,lcdC,289.9
2526,Senegalemassilia_anaerobia,acrC,167.0
2527,Senegalemassilia_anaerobia,lcdA,16.0
2528,Senegalemassilia_anaerobia,lcdB,26.3
2529,Senegalemassilia_anaerobia,lcdC,280.2
2530,Serratia_ficaria,acrC,71.9
2531,Serratia_ficaria,lcdC,23.6
2532,Serratia_ficaria,pct,57.5
2533,Serratia_fonticola,acrC,171.9
2534,Serratia_fonticola,lcdC,23.6
2535,Serratia_fonticola,pct,652.8
2536,Serratia_liquefaciens,acrC,66.1
2537,Serratia_liquefaciens,lcdC,23.6
2538,Serratia_marcescens,acrC,172.8
2539,Serratia_marcescens,lcdC,24.8
2540,Serratia_marcescens,pct,59.6
2541,Serratia_quinivorans,acrC,66.5
2542,Serratia_quinivorans,lcdC,17.7
2543,Serratia_quinivorans,pct,55.6
2544,Shigella_dysenteriae,acrC,157.0
2545,Shigella_dysenteriae,lcdC,18.5
2546,Shigella_dysenteriae,pct,134.6
2547,Shigella_flexneri,acrC,159.0
2548,Shigella_flexneri,lcdC,24.7
2549,Shigella_flexneri,pct,20.7
2550,Shigella_sonnei,acrC,163.5
2551,Shigella_sonnei,lcdA,23.9
2552,Shigella_sonnei,lcdB,87.2
2553,Shigella_sonnei,lcdC,268.9
2554,Shigella_sonnei,pct,657.2
2555,Silanimonas_lenta,lcdC,18.6
2556,Silanimonas_lenta,pct,64.5
2557,Skermanella_aerolata,acrC,356.2
2558,Skermanella_aerolata,lcdC,22.0
2559,Skermanella_aerolata,pct,734.1
2560,Slackia_equolifaciens,acrC,177.8
2561,Slackia_equolifaciens,lcdC,278.9
2562,Slackia_exigua,acrC,155.3
2563,Slackia_exigua,lcdC,280.2
2564,Slackia_isoflavoniconvertens,acrC,167.8
2565,Slackia_isoflavoniconvertens,lcdB,89.4
2566,Slackia_isoflavoniconvertens,lcdC,283.6
2567,Slackia_piriformis,acrC,171.0
2568,Slackia_piriformis,lcdC,244.6
2569,Sneathia_sanguinegens,lcdB,13.0
2570,Sneathia_sanguinegens,lcdC,18.5
2571,Soleaferrea_massiliensis,lcdC,261.4
2572,Solobacterium_moorei,lcdA,13.1
2573,Solobacterium_moorei,lcdC,266.6
2574,Sphingobacterium_alimentarium,acrC,382.3
2575,Sphingobacterium_alimentarium,lcdA,14.1
2576,Sphingobacterium_alimentarium,lcdC,19.0
2577,Sphingobacterium_alimentarium,pct,23.7
2578,Sphingobacterium_multivorum,acrC,380.6
2579,Sphingobacterium_multivorum,lcdC,24.5
2580,Sphingobacterium_multivorum,pct,18.8
2581,Sphingobacterium_nematocida,acrC,373.4
2582,Sphingobacterium_nematocida,lcdC,16.6
2583,Sphingobacterium_nematocida,pct,21.0
2584,Sphingomonas_adhaesiva,acrC,302.4
2585,Sphingomonas_adhaesiva,lcdC,21.6
2586,Sphingomonas_adhaesiva,pct,70.7
2587,Sphingomonas_echinoides,acrC,321.4
2588,Sphingomonas_echinoides,lcdC,21.6
2589,Sphingomonas_echinoides,pct,73.7
2590,Sphingomonas_glacialis,acrC,299.4
2591,Sphingomonas_glacialis,lcdC,21.7
2592,Sphingomonas_glacialis,pct,71.6
2593,Sphingomonas_hankookensis,acrC,308.8
2594,Sphingomonas_hankookensis,lcdC,23.0
2595,Sphingomonas_hankookensis,pct,76.3
2596,Sphingomonas_koreensis,acrC,301.8
2597,Sphingomonas_koreensis,lcdC,21.6
2598,Sphingomonas_koreensis,pct,73.0
2599,Sphingomonas_melonis,acrC,328.0
2600,Sphingomonas_melonis,lcdC,22.0
2601,Sphingomonas_melonis,pct,75.7
2602,Sphingomonas_panni,acrC,303.9
2603,Sphingomonas_panni,pct,77.7
2604,Sphingomonas_paucimobilis,acrC,306.9
2605,Sphingomonas_paucimobilis,lcdC,22.2
2606,Sphingomonas_paucimobilis,pct,73.5
2607,Sphingomonas_pseudosanguinis,acrC,308.5
2608,Sphingomonas_pseudosanguinis,lcdC,22.9
2609,Sphingomonas_pseudosanguinis,pct,71.7
2610,Sphingopyxis_bauzanensis,acrC,316.2
2611,Sphingopyxis_bauzanensis,lcdC,20.7
2612,Sphingopyxis_bauzanensis,pct,71.6
2613,Sporosarcina_koreensis,acrC,429.4
2614,Sporosarcina_koreensis,lcdC,22.3
2615,Sporosarcina_koreensis,pct,67.8
2616,Staphylococcus_arlettae,acrC,105.7
2617,Staphylococcus_arlettae,lcdC,24.7
2618,Staphylococcus_arlettae,pct,526.3
2619,Staphylococcus_aureus,acrC,105.3
2620,Staphylococcus_aureus,lcdC,20.9
2621,Staphylococcus_aureus,pct,502.3
2622,Staphylococcus_auricularis,acrC,72.1
2623,Staphylococcus_auricularis,lcdC,23.0
2624,Staphylococcus_capitis,acrC,65.8
2625,Staphylococcus_capitis,lcdA,12.6
2626,Staphylococcus_capitis,lcdC,21.1
2627,Staphylococcus_capitis,pct,68.4
2628,Staphylococcus_caprae,lcdA,13.6
2629,Staphylococcus_caprae,lcdC,20.3
2630,Staphylococcus_cohnii,acrC,104.8
2631,Staphylococcus_cohnii,lcdC,22.1
2632,Staphylococcus_cohnii,pct,525.5
2633,Staphylococcus_condimenti,acrC,97.3
2634,Staphylococcus_condimenti,lcdC,21.2
2635,Staphylococcus_condimenti,pct,512.2
2636,Staphylococcus_epidermidis,acrC,70.0
2637,Staphylococcus_epidermidis,lcdC,21.1
2638,Staphylococcus_equorum,acrC,107.7
2639,Staphylococcus_equorum,lcdB,12.3
2640,Staphylococcus_equorum,lcdC,27.1
2641,Staphylococcus_equorum,pct,519.1
2642,Staphylococcus_gallinarum,acrC,112.8
2643,Staphylococcus_gallinarum,lcdC,23.5
2644,Staphylococcus_gallinarum,pct,549.6
2645,Staphylococcus_haemolyticus,acrC,62.5
2646,Staphylococcus_haemolyticus,lcdA,14.1
2647,Staphylococcus_haemolyticus,lcdC,19.8
2648,Staphylococcus_haemolyticus,pct,14.2
2649,Staphylococcus_hominis,acrC,63.4
2650,Staphylococcus_hominis,lcdA,12.2
2651,Staphylococcus_hominis,lcdC,22.6
2652,Staphylococcus_intermedius,acrC,95.3
2653,Staphylococcus_intermedius,lcdC,22.2
2654,Staphylococcus_intermedius,pct,495.4
2655,Staphylococcus_kloosii,acrC,106.1
2656,Staphylococcus_kloosii,lcdC,24.0
2657,Staphylococcus_kloosii,pct,521.7
2658,Staphylococcus_lentus,acrC,97.9
2659,Staphylococcus_lentus,lcdC,27.9
2660,Staphylococcus_lentus,pct,529.4
2661,Staphylococcus_lugdunensis,acrC,60.1
2662,Staphylococcus_lugdunensis,lcdC,19.5
2663,Staphylococcus_nepalensis,acrC,108.3
2664,Staphylococcus_nepalensis,lcdC,21.7
2665,Staphylococcus_nepalensis,pct,516.8
2666,Staphylococcus_pasteuri,acrC,52.2
2667,Staphylococcus_pasteuri,lcdC,21.2
2668,Staphylococcus_pettenkoferi,acrC,71.3
2669,Staphylococcus_pettenkoferi,lcdC,19.2
2670,Staphylococcus_saccharolyticus,acrC,17.7
2671,Staphylococcus_saccharolyticus,lcdA,13.9
2672,Staphylococcus_saccharolyticus,lcdC,16.7
2673,Staphylococcus_saprophyticus,acrC,105.5
2674,Staphylococcus_saprophyticus,lcdC,21.0
2675,Staphylococcus_saprophyticus,pct,506.8
2676,Staphylococcus_schleiferi,acrC,97.9
2677,Staphylococcus_schleiferi,lcdC,22.2
2678,Staphylococcus_schleiferi,pct,393.4
2679,Staphylococcus_sciuri,acrC,101.0
2680,Staphylococcus_sciuri,lcdC,24.9
2681,Staphylococcus_sciuri,pct,520.1
2682,Staphylococcus_simulans,acrC,96.2
2683,Staphylococcus_simulans,lcdC,21.5
2684,Staphylococcus_simulans,pct,491.2
2685,Staphylococcus_succinus,acrC,97.0
2686,Staphylococcus_succinus,lcdC,21.1
2687,Staphylococcus_succinus,pct,493.9
2688,Staphylococcus_warneri,acrC,66.6
2689,Staphylococcus_warneri,lcdB,12.9
2690,Staphylococcus_warneri,lcdC,20.1
2691,Staphylococcus_xylosus,acrC,103.6
2692,Staphylococcus_xylosus,lcdC,27.2
2693,Staphylococcus_xylosus,pct,515.5
2694,Stenotrophomonas_maltophilia,acrC,344.1
2695,Stenotrophomonas_maltophilia,lcdC,15.7
2696,Stenotrophomonas_maltophilia,pct,75.0
2697,Stenotrophomonas_rhizophila,acrC,337.8
2698,Stenotrophomonas_rhizophila,lcdC,17.3
2699,Stenotrophomonas_rhizophila,pct,70.6
2700,Stoquefichus_massiliensis,lcdC,265.5
2701,Streptococcus-thermophilus-LMD-9-MAF-2,acrC,25.2
2702,Streptococcus-thermophilus-LMD-9-MAF-2,lcdC,14.6
2703,Streptococcus_agalactiae,lcdC,23.6
2704,Streptococcus_alactolyticus,lcdC,267.7
2705,Streptococcus_anginosus,acrC,126.9
2706,Streptococcus_anginosus,lcdC,22.9
2707,Streptococcus_anginosus,pct,99.0
2708,Streptococcus_australis,lcdC,23.7
2709,Streptococcus_bovis,lcdC,262.6
2710,Streptococcus_caballi,acrC,37.4
2711,Streptococcus_caballi,lcdC,262.5
2712,Streptococcus_castoreus,lcdC,28.1
2713,Streptococcus_castoreus,pct,22.5
2714,Streptococcus_constellatus,acrC,128.4
2715,Streptococcus_constellatus,lcdC,22.9
2716,Streptococcus_constellatus,pct,96.8
2717,Streptococcus_cristatus,acrC,116.2
2718,Streptococcus_cristatus,lcdC,23.5
2719,Streptococcus_cristatus,pct,102.9
2720,Streptococcus_didelphis,lcdC,23.1
2721,Streptococcus_didelphis,pct,74.1
2722,Streptococcus_downei,acrC,203.4
2723,Streptococcus_downei,lcdA,21.0
2724,Streptococcus_downei,lcdC,15.4
2725,Streptococcus_dysgalactiae,lcdC,25.2
2726,Streptococcus_dysgalactiae,pct,60.8
2727,Streptococcus_equi,lcdC,23.4
2728,Streptococcus_equi,pct,78.5
2729,Streptococcus_equinus,lcdC,262.6
2730,Streptococcus_gallolyticus,lcdC,266.0
2731,Streptococcus_gordonii,acrC,17.5
2732,Streptococcus_gordonii,lcdC,23.5
2733,Streptococcus_henryi,lcdC,268.5
2734,Streptococcus_hyovaginalis,lcdC,21.5
2735,Streptococcus_infantarius,acrC,43.8
2736,Streptococcus_infantarius,lcdC,261.2
2737,Streptococcus_infantis,lcdC,23.2
2738,Streptococcus_intermedius,lcdC,26.7
2739,Streptococcus_lutetiensis,lcdC,265.2
2740,Streptococcus_merionis,lcdC,29.4
2741,Streptococcus_merionis,pct,83.8
2742,Streptococcus_mitis,lcdC,23.2
2743,Streptococcus_mutans,acrC,22.1
2744,Streptococcus_mutans,lcdC,257.5
2745,Streptococcus_mutans,pct,16.9
2746,Streptococcus_oligofermentans,acrC,116.2
2747,Streptococcus_oligofermentans,lcdC,23.5
2748,Streptococcus_oligofermentans,pct,102.9
2749,Streptococcus_oralis,lcdC,23.3
2750,Streptococcus_ovis,acrC,113.8
2751,Streptococcus_ovis,lcdC,26.8
2752,Streptococcus_ovis,pct,97.2
2753,Streptococcus_parasanguinis,lcdA,13.8
2754,Streptococcus_parasanguinis,lcdC,23.0
2755,Streptococcus_parauberis,acrC,105.2
2756,Streptococcus_parauberis,lcdC,21.4
2757,Streptococcus_parauberis,pct,680.2
2758,Streptococcus_peroris,lcdC,18.4
2759,Streptococcus_pleomorphus,acrC,401.3
2760,Streptococcus_pleomorphus,lcdC,280.2
2761,Streptococcus_pleomorphus,pct,813.3
2762,Streptococcus_plurextorum,lcdC,17.1
2763,Streptococcus_plurextorum,pct,14.3
2764,Streptococcus_pneumoniae,lcdC,24.0
2765,Streptococcus_porci,lcdC,17.2
2766,Streptococcus_porci,pct,15.2
2767,Streptococcus_pseudopneumoniae,lcdC,23.5
2768,Streptococcus_pyogenes,lcdC,23.7
2769,Streptococcus_pyogenes,pct,84.8
2770,Streptococcus_salivarius,acrC,27.6
2771,Streptococcus_salivarius,lcdC,15.8
2772,Streptococcus_sanguinis,acrC,15.2
2773,Streptococcus_sanguinis,lcdC,23.5
2774,Streptococcus_sobrinus,acrC,14.7
2775,Streptococcus_sobrinus,lcdA,21.4
2776,Streptococcus_sobrinus,lcdC,268.9
2777,Streptococcus_suis,lcdC,21.4
2778,Streptococcus_thoraltensis,lcdA,12.6
2779,Streptococcus_thoraltensis,lcdC,22.2
2780,Streptococcus_thoraltensis,pct,81.6
2781,Streptococcus_uberis,acrC,145.8
2782,Streptococcus_uberis,lcdC,22.0
2783,Streptococcus_uberis,pct,687.2
2784,Streptococcus_vestibularis,acrC,26.9
2785,Streptococcus_vestibularis,lcdC,15.8
2786,Streptomyces_misionensis,acrC,316.9
2787,Streptomyces_misionensis,lcdA,14.2
2788,Streptomyces_misionensis,lcdC,17.6
2789,Streptomyces_misionensis,pct,66.5
2790,Streptomyces_thermoviolaceus,acrC,329.8
2791,Streptomyces_thermoviolaceus,lcdC,17.6
2792,Streptomyces_thermoviolaceus,pct,65.4
2793,Streptomyces_thermovulgaris,acrC,330.2
2794,Streptomyces_thermovulgaris,lcdC,18.8
2795,Streptomyces_thermovulgaris,pct,54.2
2796,Subdoligranulum-variabile-DSM-15176-MAF-2,acrC,373.4
2797,Subdoligranulum-variabile-DSM-15176-MAF-2,lcdA,48.2
2798,Subdoligranulum-variabile-DSM-15176-MAF-2,lcdB,17.1
2799,Subdoligranulum-variabile-DSM-15176-MAF-2,lcdC,321.1
2800,Succinatimonas_hippei,lcdC,260.7
2801,Succinivibrio_dextrinosolvens,lcdC,21.5
2802,Sutterella_parvirubra,lcdC,14.3
2803,Sutterella_wadsworthensis,acrC,154.0
2804,Sutterella_wadsworthensis,lcdC,251.9
2805,Sutterella_wadsworthensis,pct,648.3
2806,Tannerella_forsythia,acrC,419.2
2807,Tannerella_forsythia,lcdC,13.8
2808,Tannerella_forsythia,pct,25.5
2809,Tatumella_ptyseos,lcdC,16.0
2810,Tetragenococcus_halophilus,lcdC,254.5
2811,Tetragenococcus_halophilus,pct,12.4
2812,Tetragenococcus_solitarius,lcdC,26.9
2813,Tetragenococcus_solitarius,pct,12.9
2814,Thauera_terpenica,acrC,354.4
2815,Thauera_terpenica,lcdC,15.1
2816,Thauera_terpenica,pct,12.6
2817,Thermomonas_carbonis,lcdC,15.5
2818,Thermomonas_carbonis,pct,70.8
2819,Thermus_scotoductus,acrC,341.8
2820,Thermus_scotoductus,lcdC,21.7
2821,Timonella_senegalensis,acrC,45.3
2822,Timonella_senegalensis,lcdC,14.9
2823,Tissierella_praeacuta,acrC,461.9
2824,Tissierella_praeacuta,lcdA,50.5
2825,Tissierella_praeacuta,lcdB,119.4
2826,Tissierella_praeacuta,lcdC,294.3
2827,Tissierella_praeacuta,pct,89.9
2828,Trabulsiella_guamensis,acrC,78.0
2829,Trabulsiella_guamensis,lcdA,21.2
2830,Trabulsiella_guamensis,lcdB,83.4
2831,Trabulsiella_guamensis,lcdC,263.9
2832,Treponema_berlinense,lcdC,261.9
2833,Treponema_succinifaciens,lcdC,258.7
2834,Tropheryma_whipplei,lcdC,15.1
2835,Trueperella_bernardiae,acrC,128.6
2836,Trueperella_bernardiae,lcdC,18.0
2837,Tsukamurella_spongiae,acrC,323.4
2838,Tsukamurella_spongiae,lcdC,21.8
2839,Tsukamurella_spongiae,pct,728.7
2840,Tumebacillus_permanentifrigoris,acrC,407.1
2841,Tumebacillus_permanentifrigoris,lcdC,25.7
2842,Tumebacillus_permanentifrigoris,pct,58.7
2843,Turicibacter_sanguinis,lcdC,254.0
